,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
6477,12,10,2,0,13,11,2,102,88,14,6,5,1,0
6478,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6479,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6480,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6481,80,1,80,1,377,1,376,1705,1,1885,6,1,5,0
6482,11,0,11,0,42,0,42,426,0,549,9,0,9,0
6483,24,23,1,0,66,65,1,1372,2766,340,21,19,2,0
6484,4,0,4,0,39,0,39,244,0,421,3,0,3,0
6485,1133,1131,2,0,2642,2640,2,16104,20763,58,22,19,3,0
6486,2,1,1,0,8,7,1,40,39,1,2,1,1,0
6487,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6488,1,1,0,0,1,1,0,1,2,0,1,1,0,0
6489,10,5,6,1,43,34,9,504,153,2018,10,3,7,0
6490,54,53,1,0,399,397,2,2218,2969,2,22,21,1,0
6491,1,0,1,0,2,0,2,2,0,2,1,0,1,0
6492,5,2,3,0,9,5,4,146,20,272,2,1,1,0
6493,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6494,31,30,1,0,65,64,1,474,482,1,11,10,1,0
6495,52,1,51,0,52,1,51,2065,90,1975,5,1,4,0
6496,6,5,1,0,29,27,2,688,1372,4,4,2,2,0
6497,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6498,2,1,1,0,2,1,1,2,1,1,2,1,1,0
6499,31,0,31,0,52,0,52,644,0,656,7,0,7,0
6500,6,6,0,0,32,32,0,233,233,0,1,1,0,0
6501,6,6,1,1,11,10,1,11,20,2,7,6,1,0
6502,8,8,0,0,21,21,0,125,125,0,3,3,0,0
6503,2,0,2,0,8,0,8,20,0,20,2,0,2,0
6504,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6505,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6506,8,5,3,0,17,10,7,98,72,26,6,2,4,0
6507,4,4,0,0,5,5,0,5,5,0,3,3,0,0
6508,28,4,11,1,276,5,133,1598,315,538,14,2,12,0
6509,3,3,1,1,40,39,1,100,196,4,10,9,1,0
6510,1,1,0,0,9,9,0,55,91,0,2,2,0,0
6511,1,1,0,0,1,1,0,78,156,0,2,2,0,0
6512,36,35,1,0,150,149,1,856,1667,3,92,91,1,0
6513,2,0,2,0,3,0,3,24,0,24,2,0,2,0
6514,1,1,1,1,8,7,1,18,13,5,3,2,1,0
6515,2,2,0,0,5,5,0,14,14,0,2,2,0,0
6516,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6517,2,2,0,0,7,7,0,17,17,0,1,1,0,0
6518,17,16,1,0,32,31,1,275,113,1005,22,17,5,0
6519,13,9,5,1,18,13,5,186,181,5,10,5,5,0
6520,1,1,1,1,8,7,1,9,8,1,8,7,1,0
6521,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6522,1,0,1,0,2,0,2,10,0,24,3,0,3,0
6523,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6524,2,2,0,0,3,3,0,28,28,0,1,1,0,0
6525,47,46,1,0,1444,1443,1,3564,12678,2,111,110,1,0
6526,1,0,1,0,1,0,1,8,0,8,1,0,1,0
6527,5,5,0,0,11,11,0,736,736,0,1,1,0,0
6528,4,4,1,1,21,20,1,115,114,1,5,4,1,0
6529,32,29,3,0,179,176,3,1307,849,463,14,13,1,0
6530,1,1,0,0,2,2,0,43,72,0,2,2,0,0
6531,4,2,2,0,5,2,3,24,18,9,4,1,3,0
6532,3,1,2,0,15,6,9,34,17,17,2,1,1,0
6533,5,4,1,0,9,8,1,298,313,11,6,5,1,0
6534,9,8,1,0,64,61,3,190,232,5,13,12,1,0
6535,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6536,1,1,0,0,1,1,0,3,3,0,1,1,0,0
6537,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6538,1,1,0,0,4,4,0,4,4,0,1,1,0,0
6539,11,11,1,1,262,248,14,809,1484,186,17,16,1,0
6540,2,2,0,0,6,6,0,20,20,0,1,1,0,0
6541,3,3,0,0,29,29,0,87,87,0,1,1,0,0
6542,3,2,1,0,9,6,3,70,66,4,3,2,1,0
6543,1,0,1,0,1,0,1,2,0,2,1,0,1,0
6544,12,7,5,0,21,10,11,339,119,220,5,4,1,0
6545,5,3,2,0,10,6,4,14,6,8,5,3,2,0
6546,14,3,11,0,14,3,11,26,3,23,2,1,1,0
6547,3,3,0,0,10,10,0,14,16,0,10,10,0,0
6548,2,0,2,0,4,0,4,5,0,5,2,0,2,0
6549,6,5,1,0,127,125,2,297,344,5,9,8,1,0
6550,5,5,0,0,18,18,0,25,25,0,1,1,0,0
6551,4,3,1,0,35,8,27,148,100,65,6,2,4,0
6552,38,4,34,0,87,10,77,191,70,164,21,3,18,0
6553,6,0,6,0,11,0,11,97,0,317,13,0,13,0
6554,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6555,6,1,5,0,9,1,8,32,4,70,5,1,4,0
6556,2,2,0,0,19,19,0,36,36,0,3,3,0,0
6557,11,0,11,0,119,0,119,362,0,454,17,0,17,0
6558,10,10,0,0,52,52,0,170,219,0,18,18,0,0
6559,7,6,1,0,10,9,1,133,114,19,3,2,1,0
6560,6,1,5,0,15,2,13,30,2,28,3,1,2,0
6561,2,1,1,0,2,1,1,3,1,2,2,1,1,0
6562,33,33,1,1,588,584,4,1768,3890,8,28,27,1,0
6563,2,2,0,0,2,2,0,435,798,0,2,2,0,0
6564,18,4,14,0,40,22,18,45,25,20,2,1,1,0
6565,11,11,1,1,21,20,1,276,290,2,13,12,1,0
6566,38,38,0,0,277,277,0,5925,6009,0,9,9,0,0
6567,2,0,2,0,2,0,2,12,0,12,1,0,1,0
6568,1,0,1,0,6,0,6,67,0,67,1,0,1,0
6569,15,9,7,1,70,44,26,343,148,195,3,2,1,0
6570,9,7,2,0,34,30,4,93,77,16,16,14,2,0
6571,8,8,0,0,9,9,0,11,11,0,2,2,0,0
6572,77,1,76,0,190,1,189,4844,1,7287,42,1,41,0
6573,9,7,2,0,42,40,2,78,70,8,16,14,2,0
6574,36,35,1,0,90,88,2,177,174,3,29,28,1,0
6575,1,0,1,0,7,0,7,8,0,8,7,0,7,0
6576,2,1,1,0,32,1,31,66,1,65,5,1,4,0
6577,82,2,82,2,1061,4,1057,5236,7,8311,169,1,168,0
6578,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6579,15,7,9,1,38,27,11,1412,28,1384,9,4,5,0
6580,1,1,0,0,3,3,0,7,7,0,1,1,0,0
6581,4,3,1,0,12,10,2,24,17,7,3,1,2,0
6582,7,6,1,0,14,13,1,117,116,1,3,2,1,0
6583,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6584,1,0,1,0,1,0,1,3,0,3,1,0,1,0
6585,168,2,167,1,893,6,887,13316,90,58252,313,2,311,0
6586,94,92,3,1,279,236,43,3843,4033,53,50,49,1,0
6587,9,8,1,0,20,19,1,169,501,1,13,12,1,0
6588,7,7,0,0,13,13,0,47,47,0,1,1,0,0
6589,7,7,0,0,114,114,0,383,401,0,3,3,0,0
6590,209,209,0,0,565,565,0,4517,10159,0,171,171,0,0
6591,5,2,3,0,19,3,16,76,5,71,2,1,1,0
6592,1,1,0,0,2,2,0,2,2,0,2,2,0,0
6593,3,3,1,1,7,6,1,10,18,2,5,4,1,0
6594,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6595,5,4,1,0,7,6,1,7,6,1,6,5,1,0
6596,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6597,7,1,7,1,14,1,13,286,1,503,11,1,10,0
6598,4,4,0,0,5,5,0,5,5,0,1,1,0,0
6599,6,4,2,0,10,4,6,11,4,7,2,1,1,0
6600,1,1,1,1,9,2,7,11,2,9,3,2,1,0
6601,6,5,1,0,10,8,2,219,212,7,6,5,1,0
6602,23,13,10,0,30,20,10,114,48,189,18,13,5,0
6603,53,52,1,0,125,124,1,380,699,28,41,39,2,0
6604,12,11,1,0,61,60,1,8642,8650,2,6,5,1,0
6605,38,38,1,1,58,57,1,89,88,1,12,11,1,0
6606,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6607,3,0,3,0,4,0,4,40,0,40,4,0,4,0
6608,3,3,0,0,8,8,0,22,22,0,5,5,0,0
6609,16,16,0,0,20,20,0,123,140,0,3,3,0,0
6610,8,7,1,0,14,13,1,74,57,17,4,3,1,0
6611,1,1,1,1,2,1,1,2,1,1,2,1,1,0
6612,3,1,2,0,5,1,4,10,6,4,2,1,1,0
6613,2,1,1,0,4,1,3,4,2,6,3,1,2,0
6614,5,3,2,0,21,19,2,122,113,9,4,2,2,0
6615,1,0,1,0,1,0,1,8,0,8,1,0,1,0
6616,4,4,0,0,11,11,0,484,484,0,1,1,0,0
6617,2,0,2,0,6,0,6,21,0,21,2,0,2,0
6618,17,7,11,1,82,29,53,295,63,232,4,3,1,0
6619,7,0,7,0,27,0,27,385,0,385,1,0,1,0
6620,1,0,1,0,2,0,2,3,0,3,1,0,1,0
6621,12,11,1,0,36,34,2,515,504,11,3,2,1,0
6622,6,5,1,0,14,13,1,54,52,2,4,3,1,0
6623,3,2,1,0,4,3,1,7,6,1,2,1,1,0
6624,11,6,7,2,42,8,34,370,234,136,4,3,1,0
6625,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6626,31,31,0,0,34,34,0,47,53,0,5,5,0,0
6627,5,4,1,0,13,7,6,53,20,33,4,3,1,0
6628,10,5,5,0,18,8,10,132,68,111,6,3,3,0
6629,1,1,0,0,1,1,0,1,2,0,1,1,0,0
6630,1,1,0,0,1,1,0,6,6,0,1,1,0,0
6631,4,3,1,0,7,5,2,8,5,3,4,3,1,0
6632,3,0,3,0,17,0,17,32,0,32,3,0,3,0
6633,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6634,18,0,18,0,111,0,111,903,0,1723,61,0,61,0
6635,10,2,8,0,46,16,30,293,58,505,9,2,7,0
6636,16,13,4,1,104,100,4,984,1117,7,12,9,3,0
6637,6,6,0,0,7,7,0,16,16,0,1,1,0,0
6638,13,0,13,0,24,0,24,324,0,349,4,0,4,0
6639,12,12,0,0,20,20,0,72,74,0,11,11,0,0
6640,10,7,3,0,14,7,7,29,16,13,5,2,3,0
6641,16,0,16,0,45,0,45,227,0,253,18,0,18,0
6642,3,0,3,0,3,0,3,39,0,214,3,0,3,0
6643,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6644,8,0,8,0,20,0,20,40,0,90,12,0,12,0
6645,35,33,3,1,117,114,3,941,1772,130,15,14,1,0
6646,46,46,1,1,118,104,14,213,137,76,11,10,1,0
6647,2,2,1,1,4,3,1,9,16,2,3,2,1,0
6648,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6649,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6650,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6651,29,2,29,2,101,8,93,1335,240,1251,23,3,20,0
6652,107,104,4,1,206,196,10,924,1092,585,45,41,4,0
6653,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6654,1,1,1,1,4,3,1,4,6,2,4,3,1,0
6655,24,24,1,1,120,119,1,289,292,1,17,16,1,0
6656,1,1,0,0,1,1,0,25,50,0,2,2,0,0
6657,53,50,3,0,69,66,3,419,401,18,9,8,1,0
6658,60,14,47,1,405,14,391,3981,366,4072,17,2,15,0
6659,69,69,0,0,190,190,0,2508,4457,0,80,80,0,0
6660,14,13,1,0,99,97,2,222,456,4,21,20,1,0
6661,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6662,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6663,23,0,23,0,25,0,25,355,0,355,5,0,5,0
6664,13,9,4,0,53,30,23,232,199,56,10,9,1,0
6665,5,4,1,0,25,23,2,111,142,4,7,6,1,0
6666,68,67,1,0,365,364,1,583,588,3,17,16,1,0
6667,2,0,2,0,6,0,6,11,0,13,7,0,7,0
6668,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6669,3,0,3,0,4,0,4,11,0,11,4,0,4,0
6670,7,7,0,0,23,23,0,47,47,0,1,1,0,0
6671,40,39,1,0,98,93,5,3029,3043,13,36,35,1,0
6672,1,1,0,0,1,1,0,91,182,0,2,2,0,0
6673,2,1,2,1,4,1,3,17,13,4,4,1,3,0
6674,2,2,0,0,4,4,0,46,46,0,1,1,0,0
6675,1,1,0,0,8,8,0,8,8,0,1,1,0,0
6676,6,2,1,0,10,4,1,14,6,1,4,3,1,0
6677,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6678,3,2,1,0,4,3,1,4,3,1,3,2,1,0
6679,2,2,0,0,783,783,0,2646,5292,0,1,1,0,0
6680,6,5,1,0,31,29,2,226,514,6,10,8,2,0
6681,98,98,1,1,194,193,1,198,197,1,6,5,1,0
6682,4,1,3,0,20,1,19,106,1,105,2,1,1,0
6683,77,76,1,0,599,598,1,7144,29140,1,118,117,1,0
6684,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6685,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6686,1,0,1,0,2,0,2,4,0,4,1,0,1,0
6687,35,34,1,0,85,83,2,90,88,2,6,5,1,0
6688,4,3,1,0,52,26,26,104,63,41,3,2,1,0
6689,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6690,8,0,8,0,87,0,87,237,0,314,7,0,7,0
6691,14,13,1,0,37,35,2,247,252,2,8,6,2,0
6692,5,4,1,0,13,12,1,22,21,1,12,11,1,0
6693,6,1,6,1,17,7,10,522,9,513,4,1,3,0
6694,3,1,2,0,4,1,3,27,1,26,3,1,2,0
6695,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6696,7,2,5,0,11,3,8,82,16,109,7,2,5,0
6697,1,1,1,1,3,2,1,4,3,1,3,2,1,0
6698,4,0,4,0,9,0,9,17,0,17,2,0,2,0
6699,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6700,7,6,1,0,30,29,1,964,963,1,2,1,1,0
6701,4,3,1,0,28,27,1,474,473,1,2,1,1,0
6702,10,10,1,1,22,21,1,57,76,4,15,14,1,0
6703,27,6,22,1,70,21,49,670,222,617,8,1,7,0
6704,3,2,1,0,4,3,1,5,4,1,3,2,1,0
6705,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6706,3,0,3,0,3,0,3,161,0,407,4,0,4,0
6707,2,2,0,0,2,2,0,4,4,0,2,2,0,0
6708,2,1,1,0,5,1,4,30,26,4,2,1,1,0
6709,44,44,1,1,375,372,3,1763,2246,8,69,68,1,0
6710,179,179,0,0,1679,1679,0,34160,49220,0,236,236,0,0
6711,1,1,0,0,6,6,0,14,14,0,1,1,0,0
6712,1,0,1,0,44,0,44,166,0,166,1,0,1,0
6713,2,2,0,0,2,2,0,2,2,0,1,1,0,0
6714,3,3,0,0,12,12,0,81,172,0,4,4,0,0
6715,1,1,1,1,2,1,1,2,1,1,2,1,1,0
6716,10,8,2,0,14,10,4,164,160,4,3,2,1,0
6717,3,2,1,0,25,12,13,161,69,92,3,2,1,0
6718,3,3,1,1,199,198,1,429,521,5,9,8,1,0
6719,2,1,1,0,2,1,1,2,2,2,2,1,1,0
6720,1,1,0,0,5,5,0,19,19,0,1,1,0,0
6721,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6722,1,1,0,0,22,22,0,104,104,0,1,1,0,0
6723,26,13,2,2,148,66,8,272,128,8,28,26,2,0
6724,3,0,3,0,11,0,11,88,0,88,1,0,1,0
6725,4,4,1,1,633,632,1,1583,1597,1,10,9,1,0
6726,49,46,3,0,276,266,10,2246,2577,553,67,63,4,0
6727,8,8,0,0,24,24,0,3803,3803,0,3,3,0,0
6728,4,3,1,0,30,4,26,60,12,108,5,3,2,0
6729,5,5,0,0,6,6,0,17,17,0,1,1,0,0
6730,4,2,0,0,4,2,0,4,2,0,1,1,0,0
6731,4,0,4,0,8,0,8,140,0,140,5,0,5,0
6732,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6733,5,0,5,0,24,0,24,1698,0,1698,1,0,1,0
6734,14,7,7,0,21,13,8,2572,15,2557,4,3,1,0
6735,2,2,0,0,2,2,0,78,78,0,2,2,0,0
6736,109,1,108,0,301,4,297,2668,46,2804,78,2,76,0
6737,4,3,1,0,5,3,2,230,227,3,4,3,1,0
6738,280,214,66,0,2936,2870,66,89480,1314643,18156,1323,1323,4,0
6739,1,0,1,0,1,0,1,2,0,2,1,0,1,0
6740,6,5,1,0,31,30,1,44,98,2,7,6,1,0
6741,152,152,1,1,446,445,1,2668,5906,11,83,82,1,0
6742,5,5,1,1,25,23,2,53,38,15,4,3,1,0
6743,2,2,0,0,6,6,0,7,7,0,1,1,0,0
6744,3,3,0,0,7,7,0,15,15,0,2,2,0,0
6745,30,1,29,0,168,2,166,5112,7,5112,4,1,3,0
6746,34,0,34,0,121,0,121,747,0,764,12,0,12,0
6747,86,85,1,0,209,202,7,2005,2612,8,48,47,1,0
6748,1,1,0,0,1,1,0,17,34,0,2,2,0,0
6749,16,16,1,1,27,20,7,293,283,10,6,5,1,0
6750,5,4,1,0,13,11,2,25,21,4,2,1,1,0
6751,3,2,1,0,7,5,2,15,14,4,4,3,1,0
6752,12,2,10,0,47,9,38,839,1491,1325,16,5,11,0
6753,3,3,0,0,8,8,0,17,17,0,1,1,0,0
6754,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6755,2,0,2,0,4,0,4,6,0,6,2,0,2,0
6756,2,1,1,0,4,1,3,16,1,15,2,1,1,0
6757,31,27,4,0,77,73,4,359,430,36,38,35,4,0
6758,1,1,1,1,2,1,1,2,1,1,2,1,1,0
6759,525,360,165,0,5560,5395,165,75898,81282,29134,506,491,35,0
6760,16,15,2,1,145,142,3,1484,2440,700,17,13,4,0
6761,2,2,1,1,10,7,3,50,36,14,3,2,1,0
6762,3,0,3,0,23,0,23,123,0,123,2,0,2,0
6763,9,7,2,0,33,22,11,544,510,34,5,4,1,0
6764,15,11,4,0,146,142,4,636,641,17,12,9,3,0
6765,1,1,0,0,2,2,0,27,27,0,1,1,0,0
6766,38,30,8,0,118,109,9,3087,2867,220,2,1,1,0
6767,19,19,1,1,133,132,1,317,632,2,31,30,1,0
6768,133,132,2,1,291,262,29,321,294,29,8,6,2,0
6769,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6770,2,2,0,0,7,7,0,17,22,0,3,3,0,0
6771,3,3,0,0,6,6,0,9,9,0,6,6,0,0
6772,10,6,4,0,54,41,13,1675,1655,20,9,4,5,0
6773,1,0,1,0,9,0,9,27,0,27,1,0,1,0
6774,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6775,3,1,2,0,4,1,3,183,19,164,2,1,1,0
6776,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6777,11,0,11,0,33,0,33,447,0,1147,23,0,23,0
6778,12,12,0,0,18,18,0,18,18,0,2,2,0,0
6779,6,4,3,1,39,18,21,408,50,674,13,11,2,0
6780,10,10,0,0,23,23,0,34,34,0,5,5,0,0
6781,12,12,0,0,98,98,0,975,1115,0,8,8,0,0
6782,115,17,99,1,274,70,204,1360,279,1138,21,9,12,0
6783,27,17,15,5,222,117,105,1698,1608,288,19,17,2,0
6784,3,3,0,0,4,4,0,28,54,0,3,3,0,0
6785,2,2,0,0,5,5,0,5,5,0,1,1,0,0
6786,15,7,9,1,96,84,12,220,181,44,4,3,1,0
6787,15,14,1,0,27,23,4,1039,1014,25,3,2,1,0
6788,5,5,0,0,35,35,0,102,130,0,2,2,0,0
6789,1,1,0,0,2,2,0,4,4,0,1,1,0,0
6790,1,1,0,0,2,2,0,11,11,0,1,1,0,0
6791,9,0,9,0,13,0,13,173,0,479,13,0,13,0
6792,21,21,1,1,79,77,2,145,286,4,9,8,1,0
6793,7,7,0,0,42,42,0,61,81,0,10,10,0,0
6794,112,101,12,1,386,187,199,17625,17263,743,29,27,2,0
6795,3,2,1,0,3,2,1,6,5,1,2,1,1,0
6796,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6797,3,2,1,0,12,10,2,65,63,2,4,2,2,0
6798,9,6,4,1,38,31,7,124,149,27,11,10,1,0
6799,350,350,0,0,1252,1252,0,14359,27103,0,201,201,0,0
6800,2,2,0,0,3,3,0,10,18,0,5,5,0,0
6801,43,0,43,0,89,0,89,117,0,117,1,0,1,0
6802,15,14,1,0,42,40,2,585,1027,6,9,8,1,0
6803,2,1,1,0,4,1,3,4,2,6,2,1,1,0
6804,2,1,1,0,4,1,3,4,1,3,2,1,1,0
6805,9,6,4,1,44,20,24,125,59,66,4,3,1,0
6806,4,4,0,0,4,4,0,4,4,0,1,1,0,0
6807,12,2,1,1,36,2,4,36,2,4,2,1,1,0
6808,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6809,9,7,2,0,34,32,2,91,111,7,5,3,2,0
6810,3,3,0,0,12,12,0,27,27,0,1,1,0,0
6811,19,19,1,1,85,84,1,281,318,7,22,21,1,0
6812,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6813,10,4,6,0,22,9,13,189,31,363,12,8,4,0
6814,61,60,1,0,485,484,1,1487,3237,110,50,48,2,0
6815,9,8,1,0,21,20,1,42,40,2,11,10,1,0
6816,7,5,2,0,9,7,2,60,53,7,3,1,2,0
6817,5,5,0,0,17,17,0,61,71,0,5,5,0,0
6818,8,4,4,0,31,25,5,545,1068,12,5,1,4,0
6819,9,9,1,1,23,22,1,35,68,2,17,16,1,0
6820,6,2,4,0,425,402,23,666,572,178,7,2,5,0
6821,210,210,0,0,927,927,0,7145,18364,0,204,204,0,0
6822,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6823,1,0,1,0,2,0,2,4,0,4,1,0,1,0
6824,5,4,2,1,18,14,4,33,54,18,11,10,1,0
6825,17,0,17,0,72,0,72,2858,0,7483,66,0,66,0
6826,225,224,1,0,673,667,6,123357,261160,330,123,122,1,0
6827,3,2,1,0,4,3,1,4,3,1,3,2,1,0
6828,16,15,1,0,16,15,1,236,235,1,4,3,1,0
6829,5,5,0,0,15,15,0,34,34,0,1,1,0,0
6830,19,4,16,1,50,4,46,653,190,724,22,2,20,0
6831,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6832,2,2,1,1,5,4,1,19,18,1,2,1,1,0
6833,10,10,1,1,20,19,1,8613,15167,16968,14,10,4,0
6834,47,47,0,0,315,315,0,404,404,0,3,3,0,0
6835,10,9,1,0,12,10,2,344,678,18,7,5,2,0
6836,4,4,0,0,5,5,0,52,386,0,12,12,0,0
6837,16,16,0,0,49,49,0,302,302,0,17,17,0,0
6838,3,3,0,0,7,7,0,63,63,0,3,3,0,0
6839,9,1,8,0,12,1,11,137,1,136,4,1,3,0
6840,7,2,5,0,10,3,7,52,6,46,2,1,1,0
6841,1,1,1,1,2,1,1,3,2,1,2,1,1,0
6842,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6843,1,1,0,0,1,1,0,3,3,0,1,1,0,0
6844,32,23,9,0,110,88,22,663,915,187,13,10,3,0
6845,2,0,2,0,3,0,3,3,0,3,2,0,2,0
6846,1,1,0,0,1,1,0,21,21,0,1,1,0,0
6847,1,1,0,0,5,5,0,5,5,0,5,5,0,0
6848,3,2,1,0,5,4,1,32,52,1,4,3,1,0
6849,1,1,0,0,2,2,0,2,2,0,2,2,0,0
6850,2,2,0,0,4,4,0,42,302,0,10,10,0,0
6851,2,0,2,0,3,0,3,7,0,7,1,0,1,0
6852,7,6,1,0,10,9,1,133,114,19,3,2,1,0
6853,2,2,0,0,2,2,0,3,3,0,2,2,0,0
6854,17,14,3,0,920,917,3,12578,33750,36,33,32,1,0
6855,2,1,1,0,2,1,1,13,24,1,3,2,1,0
6856,8,3,5,0,54,49,5,166,236,96,6,1,5,0
6857,11,5,7,1,79,5,74,456,296,334,14,3,11,0
6858,9,3,8,2,30,7,23,52,23,38,3,2,1,0
6859,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6860,1,0,1,0,3,0,3,3,0,3,2,0,2,0
6861,1,1,0,0,2,2,0,4,4,0,1,1,0,0
6862,2,1,1,0,72,1,71,96,1,95,3,1,2,0
6863,2,1,0,0,2,1,0,2,1,0,1,1,0,0
6864,3,0,3,0,9,0,9,81,0,81,1,0,1,0
6865,14,11,3,0,124,105,19,313,293,54,9,5,4,0
6866,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6867,528,528,0,0,4805,4805,0,86591,197592,0,575,575,0,0
6868,34,34,0,0,487,487,0,3006,3006,0,2,2,0,0
6869,1,1,0,0,5,5,0,5,5,0,1,1,0,0
6870,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6871,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6872,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6873,1,1,0,0,1,1,0,3,3,0,1,1,0,0
6874,1,0,1,0,28,0,28,190,0,190,2,0,2,0
6875,4,4,0,0,9,9,0,23,37,0,5,5,0,0
6876,1,1,0,0,5,5,0,28,28,0,1,1,0,0
6877,5,5,0,0,43,43,0,149,149,0,10,10,0,0
6878,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6879,3,3,0,0,4,4,0,4,4,0,1,1,0,0
6880,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6881,24,17,10,3,231,202,29,2894,5326,340,44,25,19,0
6882,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6883,1,0,1,0,1,0,1,11,0,11,1,0,1,0
6884,2,1,1,0,3,2,1,36,35,1,2,1,1,0
6885,2,2,0,0,2,2,0,2,2,0,1,1,0,0
6886,12,1,12,1,70,1,69,151,1,176,40,1,39,0
6887,1,0,1,0,1,0,1,2,0,4,1,0,1,0
6888,4,3,1,0,6,4,2,52,49,5,4,2,2,0
6889,2,2,1,1,5,3,2,13,22,4,3,2,1,0
6890,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6891,17,0,17,0,84,0,83,279,0,527,15,0,15,0
6892,1,1,0,0,2,2,0,4,4,0,1,1,0,0
6893,19,19,0,0,25,25,0,354,358,0,8,8,0,0
6894,24,20,4,0,24,20,4,24,20,4,2,1,1,0
6895,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6896,4,1,3,0,13,4,9,146,36,135,3,1,2,0
6897,15,15,0,0,31,31,0,52,52,0,1,1,0,0
6898,2,1,1,0,3,2,1,14,7,7,2,1,1,0
6899,43,1,43,1,90,1,89,3341,94,3262,11,1,10,0
6900,4,2,2,0,4,2,2,11,8,3,3,2,1,0
6901,5,3,2,0,32,7,25,468,784,186,10,8,2,0
6902,2,1,0,0,4,2,0,18,9,0,1,1,0,0
6903,34,33,1,0,159,158,1,703,716,5,12,11,1,0
6904,25,24,2,1,63,61,2,307,524,82,33,28,5,0
6905,3,2,2,1,8,5,3,49,44,5,2,1,1,0
6906,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6907,4,4,1,1,21,17,4,137,174,10,6,5,1,0
6908,1,1,0,0,30,30,0,33,33,0,1,1,0,0
6909,10,10,0,0,19,19,0,202,282,0,3,3,0,0
6910,7,7,1,1,41,39,2,147,188,3,15,14,1,0
6911,2,1,1,0,2,1,1,2,1,1,2,1,1,0
6912,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6913,2,1,1,0,2,1,1,45,22,23,2,1,1,0
6914,35,33,2,0,62,60,2,163,114,51,14,14,1,0
6915,1,1,0,0,1,1,0,3,3,0,1,1,0,0
6916,7,0,7,0,24,0,24,102,0,102,2,0,2,0
6917,1,1,0,0,3,3,0,5,5,0,1,1,0,0
6918,4,3,1,0,20,9,11,107,95,23,4,3,1,0
6919,10,3,7,0,55,6,49,136,85,91,8,4,4,0
6920,3,3,0,0,4,4,0,28,48,0,3,3,0,0
