,Unnamed: 0,pr_id,ms_id,has_conflict,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source
52850,52851,57,29368,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0
69633,69634,88,124825,0,2,2,0,0,0,0,2,1,2,0,0,0,2,2,0,0,182,182,0,0,8025,8025,0,17552,17552,0,3,3,0
75932,75933,101,132385,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
18469,18470,14,74314,0,3,1,3,15,0,15,1,1,1,17,0,17,18,1,18,1,39,3,37,1,148,13,135,3150,1717,2380,32,3,29
29441,29442,23,19737,0,0,0,0,2,2,0,2,1,2,0,0,0,2,2,0,0,8,8,0,0,15,15,0,61,133,0,14,14,0
63011,63012,76,123546,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,21,21,0,60,112,0,7,7,0
30295,30296,23,23062,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
9578,9579,9,97330,0,0,0,0,8,8,0,8,0,8,0,0,0,4,4,0,0,10,10,0,0,35,35,0,368,808,0,7,7,0
60399,60400,70,97562,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
68613,68614,88,111883,0,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,7,2,5,0,15,3,12,22,15,13,8,4,4
6916,6917,9,27467,0,0,0,0,4,4,2,0,0,0,4,4,0,2,2,1,1,5,5,1,1,7,6,1,14,36,2,7,6,1
21617,21618,16,67573,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,34,34,0,86,86,0,1,1,0
4119,4120,7,74635,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
73801,73802,99,127612,0,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,10,9,1,0,32,30,2,91,75,16,4,3,1
41766,41767,42,13921,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1
61633,61634,76,120387,0,1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,9,0,9,0,13,0,13,314,0,449,7,0,7
46420,46421,46,17742,0,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,4,2,2,0,6,2,4,7,2,5,3,1,2
305,306,2,1278,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
41692,41693,42,13242,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,6,6,0,1,1,0
2720,2721,7,72319,0,1,0,1,9,0,9,10,10,10,0,0,0,10,0,10,0,4,0,4,0,12,0,12,40,0,89,14,0,14
73868,73869,99,127710,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,3,2,1,0,5,3,2,20,11,9,3,2,1
75524,75525,101,131061,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,7,6,1,13,11,2,2,1,1
56962,56963,63,36639,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,16,15,1,27,23,8,3,1,2
59367,59368,70,62708,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,7,1,0,19,18,1,150,146,4,2,1,1
66216,66217,79,112369,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,16,14,2,0,43,41,2,1983,1098,885,1,1,1
78633,78634,105,142163,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,18,48,0,5,5,0
36274,36275,30,91060,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0
66676,66677,79,113825,0,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,28,5,24,1,98,34,64,599,434,229,12,5,7
57463,57464,63,91851,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
77880,77881,103,130924,0,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,5,4,1,0,5,4,1,10,9,1,5,4,1
30839,30840,23,28328,0,4,4,0,15,14,1,1,0,0,18,18,0,19,18,1,0,54,54,1,1,211,210,1,7402,114911,1,175,174,1
61235,61236,71,95003,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
24384,24385,17,96266,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,230,0,230,1,0,1
63589,63590,77,106712,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0
55095,55096,57,91658,0,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,6,4,2,0,18,9,9,40,15,25,3,2,1
72813,72814,94,110528,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
30624,30625,23,25699,0,3,1,3,8,0,8,1,1,1,10,0,10,11,1,11,1,15,9,8,2,149,102,47,2340,9455,143,55,22,33
37590,37591,32,70749,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,6,0,2,2,0
61010,61011,71,32428,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
71416,71417,90,111877,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,34,34,0,0,39,39,0,201,267,0,4,4,0
60095,60096,70,63627,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,5,2,3,8,2,6,2,1,1
73211,73212,95,119697,0,0,0,0,14,13,1,1,0,0,13,13,0,14,13,1,0,26,25,1,0,36,35,1,1311,2285,1,36,35,1
35471,35472,29,91148,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
732,733,2,27313,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,4,4,0,346,346,0,1,1,0
50664,50665,55,73488,0,2,0,2,1,0,1,3,3,2,0,0,0,3,0,3,0,5,0,5,0,29,0,29,136,0,149,7,0,7
59190,59191,70,62481,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0
29682,29683,23,20313,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
53207,53208,57,35546,0,1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,14,11,3,0,32,23,9,190,77,200,15,12,3
46758,46759,46,93969,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
45997,45998,46,15475,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,4,4,0,1,1,0
49815,49816,55,37367,0,3,3,0,6,5,1,1,0,0,8,8,0,9,8,1,0,48,47,2,1,226,214,12,1600,1997,113,69,66,3
45683,45684,46,14113,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,3,0,3,1,0,1
75213,75214,101,130055,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,5,2,3,0,8,5,3,418,23,395,2,1,1
44043,44044,44,99439,0,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,6,1,5,0,22,1,21,49,1,48,4,1,3
31801,31802,23,98427,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,8,0,2,2,0
26536,26537,19,64130,0,0,0,0,2,0,2,2,2,2,0,0,0,2,0,2,0,5,0,5,0,11,0,11,25,0,25,3,0,3
45115,45116,45,141877,0,1,1,0,17,17,0,18,0,18,0,0,0,18,18,0,0,111,111,0,0,421,421,0,3322,3617,0,34,34,0
2496,2497,7,9590,0,0,0,0,4,4,0,4,0,4,0,0,0,4,4,0,0,3,3,0,0,7,7,0,12,12,0,4,4,0
71322,71323,90,111010,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,22,3,19,0,55,8,47,277,163,114,2,1,1
57006,57007,63,36834,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,4,4,0,1,1,0
9963,9964,9,99585,0,0,0,0,10,8,2,0,0,0,10,8,2,5,4,1,0,17,5,14,2,402,66,336,592,510,674,6,5,1
9318,9319,9,92981,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,1,1,2,1,1,0,3,2,1,3,4,2,3,2,1
75670,75671,101,131425,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,6,6,0,1,1,0
64006,64007,78,103787,0,3,3,0,4,4,1,1,0,0,6,6,0,7,7,1,1,19,18,1,0,47,44,3,305,335,3,21,20,1
25905,25906,19,46203,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,12,0,12,82,0,82,1,0,1
5886,5887,9,8152,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0
12861,12862,13,28518,0,2,2,0,6,5,1,1,0,0,7,7,0,8,7,1,0,12,11,2,1,98,92,6,338,320,18,18,17,1
27770,27771,19,141892,0,1,1,1,3,1,2,2,1,1,2,1,1,4,2,3,1,27,19,8,0,99,74,25,344,416,80,18,15,3
57159,57160,63,37782,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
42203,42204,42,23386,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,3,1,0,17,10,7,94,73,21,4,3,1
19198,19199,16,7797,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
5771,5772,9,6061,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,2,2,0,5,18,0,2,2,0
59630,59631,70,62998,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,9,9,0,39,39,0,1,1,0
78323,78324,103,133863,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,5,3,2,0,11,8,3,54,83,3,6,4,2
46566,46567,46,83469,0,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,6,5,1,0,11,9,2,20,18,2,6,5,1
38326,38327,32,93043,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1
69572,69573,88,124112,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
8567,8568,9,50917,0,0,0,0,80,80,2,0,0,0,80,80,0,40,40,1,1,44,44,1,1,1050,1020,30,2557,6492,88,78,77,1
36345,36346,30,91275,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
43926,43927,43,93484,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0
65450,65451,79,108863,0,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,23,19,4,0,73,68,5,697,751,8,8,7,1
41317,41318,40,69010,0,1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,18,0,18,0,75,0,75,296,0,296,4,0,4
4495,4496,7,89660,0,0,0,0,2,2,1,1,1,0,1,1,0,2,2,1,1,5,4,1,0,6,4,2,183,326,5,5,4,1
56953,56954,63,36606,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
39694,39695,33,16350,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,387,387,0,1,1,0
28693,28694,23,18138,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,2,1,1,11,1,10,2,1,1
52520,52521,57,27793,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,30,30,0,237,237,0,1,1,0
27410,27411,19,81536,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,63,60,3,0,74,69,5,113,100,13,7,6,1
54582,54583,57,75696,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,18,18,0,108,203,0,5,5,0
68048,68049,88,106559,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,17,17,0,20,20,0,1,1,0
72292,72293,94,109510,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,11,21,0,2,2,0
58124,58125,66,83731,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,19,19,0,1,1,0
57180,57181,63,37890,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0
17810,17811,13,103465,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
12674,12675,13,26683,0,2,2,0,12,12,0,14,0,14,0,0,0,14,14,0,0,20,20,0,0,204,204,0,689,706,0,59,59,0
55948,55949,59,59015,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
4195,4196,7,74725,0,0,0,0,4,0,4,4,4,4,0,0,0,4,0,4,0,3,0,3,0,14,0,14,29,0,37,6,0,6
67723,67724,88,103017,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,12,10,2,0,34,24,10,263,248,15,3,1,2
11510,11511,12,71606,0,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,16,1,15,0,127,1,126,6598,5863,948,18,1,17
46785,46786,46,94082,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
32554,32555,23,101463,0,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,8,6,2,0,24,9,15,154,79,82,5,3,2
58382,58383,68,32684,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,3,1,3,1,14,2,12,68,2,216,6,1,5
33981,33982,25,24100,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,10,10,0,2,2,0
37382,37383,32,70191,0,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,1,1,1,1,3,1,2,9,6,21,6,2,4
48277,48278,48,96261,0,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,7,5,2,0,16,14,2,33,35,2,5,4,1
9358,9359,9,93191,0,0,0,0,18,18,2,0,0,0,18,18,0,9,9,1,1,10,9,1,0,105,104,1,459,868,112,17,15,2
39492,39493,33,15248,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,16,16,0,1,1,0
14562,14563,13,56822,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
32534,32535,23,101418,0,1,1,1,3,2,1,1,1,1,3,2,1,4,3,2,1,5,4,1,0,17,12,5,36,24,12,6,4,2
2067,2068,7,7698,0,1,1,0,2,2,0,3,1,3,0,0,0,3,3,0,0,3,3,0,0,4,4,0,298,298,0,3,3,0
33378,33379,24,9604,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,5,5,0,2,2,0
2661,2662,7,10503,0,0,0,0,4,4,0,4,0,4,0,0,0,4,4,0,0,2,2,0,0,4,4,0,24,68,0,4,4,0
13888,13889,13,50842,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,1,3,0,15,1,14,77,4,73,2,1,1
21366,21367,16,47323,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,6,6,0,26,47,0,5,5,0
41588,41589,42,11846,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
18390,18391,13,141951,0,1,0,1,3,0,3,4,4,4,0,0,0,4,0,4,0,3,0,3,0,6,0,6,36,0,41,4,0,4
15660,15661,13,64464,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,6,0,6,0,94,0,94,368,0,368,1,0,1
65512,65513,79,109108,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,9,3,6,0,43,5,38,139,14,125,2,1,1
41005,41006,40,14975,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,4,2,2,22,16,6,2,1,1
12447,12448,13,23028,0,1,0,1,2,0,2,3,3,2,0,0,0,3,0,3,0,8,0,8,0,13,0,13,353,0,353,12,0,12
47320,47321,48,2992,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0
48053,48054,48,93965,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
69741,69742,88,141837,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
77610,77611,103,130112,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,3,3,0,35,27,8,80,69,11,4,2,2
56813,56814,63,35644,0,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,5,1,4,0,12,2,10,26,4,25,4,1,3
67888,67889,88,105121,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
6241,6242,9,17392,0,0,0,0,4,2,4,0,0,0,4,2,2,2,1,2,1,3,1,2,0,4,1,3,8,8,8,3,1,2
36965,36966,32,11451,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
28887,28888,23,18566,0,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,2,1,1,0,3,2,1,3,2,1,3,2,1
40627,40628,36,91046,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,2,3,1,10,5,5,15,16,5,5,4,1
74237,74238,101,127996,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,12,12,0,1,1,0
51329,51330,55,77406,0,2,0,2,1,0,1,3,3,2,0,0,0,3,0,3,0,3,0,3,0,6,0,6,148,0,152,3,0,3
75466,75467,101,130863,0,1,1,0,14,14,1,1,0,0,14,14,0,15,15,1,1,82,81,1,0,384,381,3,2446,4351,8,82,80,2
5457,5458,8,53982,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,27,26,1,0,41,33,8,1373,1464,429,9,7,2
45886,45887,46,14847,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,2,2,0,8,4,4,26,22,4,4,3,1
60865,60866,71,31364,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
11984,11985,13,7219,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,6,1,2,0,10,1,4,166,62,21,3,1,2
65433,65434,79,108818,0,0,0,0,4,3,1,2,1,1,2,2,0,4,3,1,0,8,7,1,0,33,28,5,93,84,14,7,5,2
52648,52649,57,28188,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
10766,10767,12,6038,0,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,16,16,0,0,64,64,0,777,1255,0,11,11,0
32321,32322,23,100471,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,2,1,0,27,26,1,58,57,1,2,1,1
60130,60131,70,63664,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,5,1,4,0,8,1,7,76,26,67,5,1,4
34843,34844,28,6423,0,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,4,4,1,1,9,8,1,54,53,1,5,4,1
75543,75544,101,131105,0,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,60,58,2,0,69,66,3,1904,1915,9,11,10,1
53884,53885,57,70803,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,124,124,0,1,1,0
22451,22452,17,22575,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,10,10,0,309,309,0,1,1,0
65468,65469,79,108943,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,7,0,7,1,0,1
5472,5473,8,54038,0,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0
4492,4493,7,89657,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
428,429,2,1490,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,319,319,0,334,334,0,1,1,0
2571,2572,7,10068,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,29,29,0,1,1,0
72764,72765,94,110391,0,4,4,0,4,4,1,1,0,0,7,7,0,8,8,1,1,1,1,1,1,10,9,1,10,9,1,10,9,1
72017,72018,90,125874,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
77267,77268,101,143994,0,9,9,0,77,77,0,86,0,86,0,0,0,86,86,0,0,133,133,0,0,745,745,0,6640,18244,0,370,370,0
58989,58990,70,51594,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,240,240,0,245,245,0,3,3,0
25676,25677,19,41333,0,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,25,2,23,0,104,3,101,427,3,508,22,2,20
52562,52563,57,27964,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,9,0,9,1,0,1
58731,58732,70,39961,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,63,1,62,0,64,1,63,28364,111,28253,3,1,2
24960,24961,18,53147,0,1,0,1,5,1,4,2,1,1,4,0,4,6,1,5,0,1,1,1,1,156,1,155,314,6,443,26,1,25
11873,11874,13,4621,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,12,1,1,0,12,1,1,12,1,1,2,1,1
31592,31593,23,96882,0,2,0,2,1,1,0,1,1,1,2,0,2,3,1,2,0,16,7,11,2,34,13,21,142,74,120,13,3,10
49483,49484,55,29883,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,6,3,3,24,19,5,3,1,2
57401,57402,63,91671,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,8,8,0,1,1,0
27965,27966,21,10668,0,2,0,2,3,0,3,5,5,5,0,0,0,5,0,5,0,8,0,8,0,18,0,18,125,0,129,7,0,7
1443,1444,2,70230,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
15693,15694,13,64593,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,5,2,2,0,23,2,20,35,4,26,2,1,1
42087,42088,42,21742,0,6,6,1,84,84,0,1,0,0,89,89,0,90,90,1,1,750,750,1,1,2770,2769,1,24136,63879,42,733,732,1
69035,69036,88,114134,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,6,5,1,0,10,9,1,11,10,1,4,3,1
77356,77357,102,129400,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,4,4,0,53,6,47,145,72,75,5,4,1
38026,38027,32,71824,0,1,0,1,2,0,2,3,3,3,0,0,0,3,0,3,0,3,0,3,0,6,0,6,10,0,10,3,0,3
8704,8705,9,52713,0,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,3,2,1,0,6,4,2,7,10,4,3,2,1
40723,40724,40,12262,0,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,1,1,1,1,7,2,5,118,4,720,10,1,9
35742,35743,30,3135,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,12,12,0,0,26,26,0,290,301,0,3,3,0
44056,44057,44,101334,0,4,0,4,169,1,169,1,1,1,172,0,172,173,1,173,1,1251,8,1245,2,6185,16,6169,67307,80,152379,727,4,723
37336,37337,32,69488,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1
66257,66258,79,112467,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,18,0,18,0,251,0,251,306,0,306,1,0,1
56842,56843,63,36023,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
47365,47366,48,3771,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,4,1,1,13,11,2,55,70,2,3,2,1
74639,74640,101,128589,0,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,3,3,1,1,10,9,1,35,33,2,4,3,1
35036,35037,28,67631,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,2,1,1,2,1,1,2,1,1
49977,49978,55,41530,0,4,4,0,20,19,1,1,0,0,23,23,0,24,23,1,0,105,104,2,1,443,441,2,3814,8373,149,215,213,2
49710,49711,55,35260,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,10,10,0,56,56,0,1,1,0
73691,73692,99,127466,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
25534,25535,19,34408,0,2,1,1,4,1,3,1,0,0,5,2,3,6,2,4,0,48,21,27,0,299,101,197,2616,697,15583,75,12,63
65177,65178,79,105647,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,9,0,9,0,45,0,45,91,0,91,1,0,1
50541,50542,55,70665,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,139,0,139,0,958,0,958,6209,0,6209,1,0,1
65079,65080,79,104463,0,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,32,31,1,0,134,123,11,1368,949,432,15,14,1
37296,37297,32,68592,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
2273,2274,7,8506,0,1,1,0,4,4,0,5,1,5,0,0,0,5,5,0,0,6,6,0,0,10,10,0,277,493,0,7,7,0
43707,43708,42,102049,0,1,1,0,2,2,1,1,1,0,2,2,0,3,3,1,1,3,3,1,1,21,20,1,51,48,3,9,8,1
39961,39962,33,17906,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,14,14,0,25,25,0,1,1,0
15222,15223,13,59602,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,8,0,4,0,22,0,11,32,0,16,1,0,1
70383,70384,89,116503,0,7,7,0,46,45,1,1,0,0,52,52,0,53,52,1,0,671,669,2,0,2586,2584,2,84387,106271,6,189,187,2
