,Unnamed: 0,pr_id,ms_id,has_conflict,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source
63192,63193,77,103338,1,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,28,19,10,1,178,99,80,600,551,183,23,16,7
40878,40879,40,14059,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,25,13,16,4,117,62,56,1721,1081,1189,26,16,10
43172,43173,42,100054,1,2,1,2,1,0,1,1,1,0,2,0,2,3,1,3,1,47,17,32,2,324,59,268,1187,268,938,15,4,11
11389,11390,12,66226,1,1,1,1,4,0,4,1,1,0,4,0,4,5,1,5,1,209,1,209,1,437,1,437,11081,3,15601,64,1,63
34929,34930,28,6884,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,16,14,15,5,2,3
63883,63884,78,102775,1,8,0,8,25,1,24,1,1,1,32,0,32,33,1,32,0,18,1,18,1,72,1,72,595,2,658,39,1,38
41180,41181,40,66060,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,2,2,1,152,151,2,3207,2827,380,3,2,1
70743,70744,89,119013,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,4,1,1,21,16,8,320,217,189,4,2,2
33601,33602,24,54243,1,1,0,1,12,1,11,2,1,1,11,0,11,13,1,12,0,46,4,43,2,753,22,734,6024,98,18967,189,5,184
35340,35341,29,11191,1,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,9,3,8,2,109,19,90,440,39,398,13,5,8
56219,56220,63,30808,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,3,1,1,4,3,2,30,15,14,3,2,1
67155,67156,81,111327,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,8,4,4,2,1,1
29896,29897,23,20853,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,3,1,3,1,3,1,3,18,2,15,3,1,2
24611,24612,18,2025,1,1,0,1,5,1,4,2,1,1,4,0,4,6,1,5,0,1,1,1,1,29,2,29,90,9,102,17,1,16
26633,26634,19,65274,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,19,1,19,136,12,123,2,1,1
15489,15490,13,63642,1,3,1,2,16,0,16,1,1,1,18,0,18,19,1,18,0,61,3,61,3,494,10,483,2291,41,3779,104,2,102
77574,77575,103,129965,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,16,3,14,1,66,17,51,526,906,267,21,7,14
77446,77447,102,129562,1,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,22,12,16,6,159,48,113,1793,1354,696,11,4,7
67946,67947,88,105621,1,2,0,2,3,1,2,1,1,1,4,0,4,5,1,4,0,47,3,46,2,137,10,131,611,15,644,25,1,24
33280,33281,24,5773,1,1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,13,13,2,2,106,99,7,659,2449,62,49,46,3
34310,34311,25,68927,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,79,27,58,14,304,138,162,3226,1188,2759,10,1,9
57851,57852,66,31297,1,19,19,0,30,29,1,1,0,0,48,48,0,49,48,1,0,1,1,1,1,60,60,1,121,268,2,68,67,1
13071,13072,13,33576,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,4,2,2,45,42,4,138,108,30,6,3,3
61270,61271,71,95286,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,1,1,1,5,2,2,2,1,1
26069,26070,19,52475,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,21,10,12,1,34,18,17,266,183,136,14,3,11
18447,18448,14,70388,1,3,3,3,44,33,22,1,0,0,46,35,11,47,36,25,14,121,91,35,5,1287,339,950,9729,5983,5252,152,103,49
8618,8619,9,51438,1,0,0,0,40,2,38,0,0,0,40,2,38,20,1,19,0,30,4,28,2,203,9,195,342,30,654,35,1,34
41333,41334,40,91961,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,3,2,2,17,8,8,2,1,1
36549,36550,31,54666,1,1,1,1,10,8,6,2,1,1,9,7,2,11,9,7,5,214,75,143,4,536,306,232,9523,8554,2130,35,23,12
35316,35317,29,6105,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,4,1,1,9,7,3,21,12,8,5,3,2
64664,64665,78,107668,1,2,0,2,20,1,19,2,1,1,20,0,20,22,1,21,0,12,1,12,1,31,1,31,225,3,227,28,1,27
15509,15510,13,63911,1,2,0,2,2,2,0,2,1,1,2,1,1,4,2,2,0,38,12,35,9,344,283,65,930,895,124,19,12,7
40142,40143,36,66246,1,2,1,1,6,0,6,1,1,1,7,0,7,8,1,7,0,14,4,11,1,48,15,34,171,112,72,13,6,7
11188,11189,12,22907,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,8,8,1,1,23,23,1,69,68,6,5,4,1
64279,64280,78,105017,1,0,0,0,10,1,9,1,1,1,9,0,9,10,1,9,0,6,1,6,1,9,1,9,27,4,54,16,1,15
31559,31560,23,96533,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,3,2,1,14,10,5,71,40,30,2,1,1
41314,41315,40,68965,1,2,0,2,2,1,1,1,1,1,3,0,3,4,1,3,0,19,7,16,4,468,226,250,1471,295,1310,9,1,8
67300,67301,84,102895,1,2,1,2,1,1,0,1,1,1,2,1,1,3,2,2,1,8,7,3,2,968,195,779,12146,4170,11611,20,17,8
11183,11184,12,22854,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,10,2,9,1,21,2,20,63,7,55,4,2,2
64614,64615,78,107399,1,1,0,1,13,1,12,1,1,1,13,0,13,14,1,13,0,6,1,6,1,17,1,17,34,4,58,16,1,15
27700,27701,19,115605,1,1,1,1,2,1,1,1,1,0,2,1,1,3,2,2,1,94,90,7,3,403,313,82,1398,1186,156,33,29,4
8725,8726,9,69508,1,0,0,0,12,6,10,0,0,0,12,6,6,6,3,5,2,54,45,15,6,417,397,27,7527,13608,4798,80,59,21
14714,14715,13,57662,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,9,1,9,1,49,1,49,3491,2,6369,4,1,3
43035,43036,42,97581,1,4,1,4,13,1,12,1,0,0,16,1,15,17,2,16,1,323,3,322,2,1578,5,1575,11595,33,26736,154,3,151
25890,25891,19,46007,1,1,0,1,4,2,3,1,0,0,4,2,2,5,2,4,1,78,28,69,19,97,34,82,5763,122,5677,21,7,14
43232,43233,42,100511,1,3,0,3,5,1,4,2,1,1,6,0,6,8,1,7,0,113,12,108,7,455,26,430,1867,272,1682,30,1,29
39262,39263,33,12309,1,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,56,55,3,2,118,110,9,897,1474,46,11,10,1
11937,11938,13,6029,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,22,11,1,1,126,62,1,788,378,2,7,6,1
10671,10672,11,66633,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,2,4,1,8,5,4,112,44,67,2,1,1
37041,37042,32,11593,1,2,2,0,3,1,2,1,0,0,4,3,1,5,3,2,0,2,1,2,1,2,1,2,97,144,49,5,3,2
64182,64183,78,104686,1,1,0,1,13,1,12,1,1,1,13,0,13,14,1,13,0,5,1,5,1,20,1,20,104,7,155,17,1,16
11227,11228,12,23634,1,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,21,19,4,2,93,73,21,274,224,99,9,7,2
63721,63722,77,108535,1,2,2,1,25,25,0,1,0,0,26,26,0,27,27,1,1,169,169,2,2,2924,2924,3,19376,80756,6,213,212,1
34511,34512,25,75144,1,0,0,0,5,1,5,2,1,1,3,0,3,5,1,5,1,148,6,148,6,1005,7,994,2160,30,2209,38,1,38
72024,72025,90,125886,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,2,3,1,303,6,298,16305,8142,8237,6,4,2
77524,77525,103,129706,1,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,10,10,2,2,87,71,17,573,913,172,13,9,4
54299,54300,57,75095,1,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,14,6,9,1,51,26,27,539,799,95,6,2,4
44835,44836,45,74052,1,1,0,1,15,1,14,1,1,1,15,0,15,16,1,15,0,64,11,60,7,4012,35,3981,38297,170,38658,26,3,23
50388,50389,55,49605,1,4,0,4,13,1,12,1,1,1,16,0,16,17,1,16,0,72,3,71,2,336,6,331,2376,37,3350,104,2,102
43364,43365,42,100979,1,2,1,2,4,0,4,1,1,1,5,0,5,6,1,6,1,78,43,37,4,483,312,170,3207,4185,1156,30,14,20
18833,18834,15,53764,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,1,1
27350,27351,19,81094,1,1,1,1,2,0,2,2,1,1,1,0,1,3,1,3,1,13,1,13,1,30,1,30,759,14,1055,11,1,10
10870,10871,12,9579,1,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,13,11,4,2,43,21,23,96,84,30,6,4,2
11233,11234,12,23798,1,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,40,39,3,2,171,168,4,2024,13998,10,45,44,1
24599,24600,18,1864,1,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,1,1,1,1,12,7,6,28,14,14,11,5,6
11182,11183,12,22843,1,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,24,17,9,2,63,23,41,383,179,255,10,7,3
58564,58565,68,68273,1,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,19,2,19,2,2297,180,2125,6883,4642,7193,122,34,88
15668,15669,13,64486,1,2,0,2,23,4,19,0,0,0,25,4,21,25,4,21,0,28,12,22,7,389,79,312,1242,334,1261,100,18,82
67336,67337,87,102784,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,9,8,2,1,11,10,2,150,148,7,7,5,2
59347,59348,70,62680,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,23,12,14,3,128,38,91,1306,894,657,6,1,5
16287,16288,13,76706,1,4,0,4,78,1,77,1,1,1,81,0,81,82,1,81,0,192,6,192,6,4474,201,4289,39885,423,136987,704,1,703
14911,14912,13,58634,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,36,4,5,3,198,24,10,1278,186,26,2,1,1
10152,10153,9,100158,1,0,0,0,2,2,2,0,0,0,2,2,0,1,1,1,1,1,1,1,1,6,6,1,30,50,8,2,1,1
27176,27177,19,80200,1,1,1,1,3,0,3,1,1,1,3,0,3,4,1,4,1,114,5,112,3,126,5,124,1372,13,1420,30,3,27
18982,18983,16,3494,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,84,83,4,3,494,487,8,1478,1610,37,18,16,2
63891,63892,78,102846,1,9,1,8,27,0,27,1,1,1,35,0,35,36,1,35,0,18,1,18,1,67,1,67,694,104,853,50,2,48
15430,15431,13,62441,1,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,44,6,42,4,119,24,94,401,36,371,24,2,22
27226,27227,19,80385,1,1,1,1,5,5,0,2,1,1,4,4,0,6,6,1,1,53,53,4,4,277,277,4,1135,1123,8,9,6,3
16237,16238,13,76371,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,2,2,1,3,2,2,9,4,4,3,2,1
15423,15424,13,62388,1,2,1,2,44,2,42,0,0,0,46,3,43,46,3,44,1,84,14,84,14,1937,20,1928,22291,223,251829,553,6,547
41875,41876,42,15414,1,3,0,3,10,1,10,1,1,1,12,0,12,13,1,13,1,276,1,276,1,623,14,610,2850,376,3350,60,5,55
50254,50255,55,46451,1,5,5,1,20,20,0,1,0,0,24,24,0,25,25,1,1,222,222,2,2,1286,1272,15,6515,16193,66,464,463,1
6457,6458,9,22116,1,0,0,0,2,2,2,0,0,0,2,2,0,1,1,1,1,2,2,1,1,26,21,9,114,130,90,3,1,2
25063,25064,19,3814,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,2,1,2,1,17,2,17,58,23,47,6,3,3
33501,33502,24,13733,1,1,1,0,26,26,1,1,0,0,26,26,0,27,27,1,1,31,31,1,1,357,357,2,1468,1970,22,98,95,3
33534,33535,24,53490,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,3,2,5,3,5,148,72,77,6,2,4
43769,43770,42,142204,1,1,1,1,2,0,2,1,1,0,2,0,2,3,1,3,1,166,145,25,6,408,339,70,3982,6583,678,36,28,8
11705,11706,12,75951,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,4,3,2,1,31,30,2,43,39,4,2,1,1
68679,68680,88,112410,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,3,1,1,3,3,1,8,5,2,2,1,1
50560,50561,55,71396,1,2,0,2,60,1,59,1,1,1,61,0,61,62,1,61,0,293,5,293,5,1788,8,1783,17784,30,57376,980,2,978
40616,40617,36,72058,1,5,1,4,7,0,7,1,1,1,11,0,11,12,1,11,0,164,1,164,1,279,1,279,626,6,666,17,1,16
10513,10514,10,54662,1,1,1,0,4,4,1,1,0,0,4,4,0,5,5,1,1,45,45,2,2,403,398,6,2917,4655,382,55,52,3
27740,27741,19,116618,1,1,0,1,12,1,11,1,1,1,12,0,12,13,1,12,0,79,11,69,1,315,19,298,2052,1435,1298,51,4,47
26067,26068,19,52460,1,2,1,2,7,6,2,0,0,0,9,7,2,9,7,4,2,199,58,146,5,808,653,164,1846,2688,481,56,33,23
45057,45058,45,76248,1,1,0,1,6,1,6,1,1,1,6,0,6,7,1,7,1,56,1,56,1,158,4,155,282,43,251,20,2,18
383,384,2,1388,1,4,4,1,7,7,0,1,0,0,10,10,0,11,11,1,1,247,246,3,2,893,891,7,30115,397501,15338,203,200,3
59708,59709,70,63102,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,14,7,9,2,81,35,47,393,142,476,6,2,4
70774,70775,90,102792,1,1,0,1,12,1,11,1,1,1,12,0,12,13,1,12,0,43,1,43,1,105,2,105,210,9,268,25,1,24
52026,52027,55,78936,1,1,0,1,3,1,3,2,1,1,2,0,2,4,1,4,1,15,1,15,1,34,1,34,115,2,118,15,1,14
39581,39582,33,16054,1,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,13,13,1,1,128,128,1,745,1664,2,12,11,1
64670,64671,78,107685,1,1,0,1,12,1,11,2,1,1,11,0,11,13,1,12,0,8,1,8,1,13,1,13,200,2,197,14,1,13
11834,11835,13,3866,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,18,3,1,1,210,35,1,450,93,2,4,3,1
49434,49435,55,29301,1,2,2,0,2,2,1,1,0,0,3,3,0,4,4,1,1,26,25,2,1,74,73,2,592,409,803,37,33,4
64211,64212,78,104764,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,1,1,1,5,2,2,2,1,1
46209,46210,46,16161,1,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,31,6,27,2,119,8,112,541,191,662,27,2,25
11039,11040,12,17718,1,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,14,13,3,2,38,36,3,96,113,9,5,4,1
15396,15397,13,61699,1,2,0,2,3,1,2,2,1,1,3,0,3,5,1,4,0,42,10,41,9,1198,1094,120,2273,2003,328,28,8,20
15034,15035,13,58900,1,2,1,1,2,0,2,1,1,1,3,0,3,4,1,3,0,18,2,8,1,64,3,30,194,4,92,13,2,11
27243,27244,19,80442,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,27,22,7,2,58,53,7,221,243,9,8,6,2
33571,33572,24,53846,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,5,2,4,1,22,19,5,311,21,288,3,2,1
73538,73539,99,127161,1,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,21,11,12,2,52,14,41,685,509,175,5,1,4
11649,11650,12,75160,1,1,1,1,8,7,1,0,0,0,9,8,1,9,8,2,1,41,41,1,1,738,738,1,5656,6652,60,49,47,2
76031,76032,101,132668,1,1,1,0,16,15,1,1,0,0,16,16,0,17,16,1,0,44,44,2,2,155,153,3,896,1403,21,61,60,1
19087,19088,16,5995,1,1,1,0,7,6,1,2,1,1,6,6,0,8,7,1,0,171,171,1,1,610,610,1,12181,42335,3,132,131,1
53428,53429,57,37635,1,2,0,2,2,1,2,1,1,1,3,0,3,4,1,4,1,46,4,45,3,120,8,112,407,14,572,19,2,17
36476,36477,31,41876,1,0,0,0,14,11,7,0,0,0,14,11,3,14,11,7,4,294,178,129,13,1054,784,280,7582,6098,2526,51,23,28
27122,27123,19,79975,1,1,1,1,3,0,3,1,1,1,3,0,3,4,1,4,1,32,28,6,2,43,35,9,150,94,60,12,5,7
59349,59350,70,62684,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,23,12,14,3,128,38,91,1306,894,657,6,1,5
43041,43042,42,97732,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,7,3,5,1,10,3,8,21,8,12,2,1,1
33988,33989,25,24492,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,86,47,86,47,694,139,605,2134,415,1673,3,1,2
9006,9007,9,90081,1,0,0,0,4,2,4,0,0,0,4,2,2,2,1,2,1,11,3,8,1,109,49,60,232,314,134,5,2,3
45225,45226,46,4357,1,5,5,0,12,10,2,0,0,0,17,15,2,17,15,2,0,29,29,1,1,67,59,10,2318,2843,30,38,36,2
59420,59421,70,62766,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1,1,1,1,3,3,2,19,10,7,2,1,1
40394,40395,36,69109,1,3,1,3,10,1,9,0,0,0,13,2,11,13,2,12,1,31,3,30,2,136,3,135,1124,90,1566,36,2,34
40635,40636,36,91176,1,6,1,5,51,8,44,0,0,0,57,9,48,57,9,49,1,95,54,60,19,403,157,258,2676,1018,4040,129,21,108
3894,3895,7,74330,1,5,0,5,15,1,14,1,1,1,19,0,19,20,1,19,0,12,1,12,1,85,1,84,730,9,1555,42,1,41
70167,70168,89,115794,1,3,0,3,21,1,21,1,1,1,23,0,23,24,1,24,1,125,4,124,3,452,45,410,11118,566,11659,67,11,56
5844,5845,9,7457,1,0,0,0,4,2,4,0,0,0,4,2,2,2,1,2,1,7,2,6,1,13,5,9,851,68,3206,9,2,7
35330,35331,29,6462,1,1,1,1,2,1,1,1,0,0,2,1,1,3,2,2,1,10,5,8,3,40,16,27,385,100,378,22,10,12
43250,43251,42,100588,1,2,2,2,4,0,4,1,1,0,5,1,4,6,2,6,2,37,22,17,2,425,60,376,1882,343,1626,22,13,9
15389,15390,13,61656,1,2,0,2,4,1,3,2,1,1,4,0,4,6,1,5,0,59,2,59,2,612,441,187,3498,1360,2213,75,1,74
65312,65313,79,107656,1,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,93,5,91,3,458,15,445,2590,100,3868,25,1,24
57104,57105,63,37513,1,4,2,4,21,2,19,1,1,1,24,3,21,25,4,23,2,44,5,44,5,235,26,213,4605,493,9972,85,13,72
14609,14610,13,57061,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,16,3,13,3,59,3,54,379,24,339,5,1,4
17055,17056,13,81153,1,1,0,1,7,1,7,1,1,1,7,0,7,8,1,8,1,50,1,50,1,749,1,748,8431,9,8641,26,1,25
10749,10750,12,5100,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,6,4,6,4,17,13,8,239,133,152,3,2,1
11160,11161,12,22427,1,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,27,25,4,2,167,163,5,1065,1272,19,27,26,1
15370,15371,13,61506,1,2,0,2,1,1,1,1,1,0,2,0,2,3,1,3,1,46,15,37,7,533,449,77,10237,9614,4098,20,7,16
1642,1643,5,141789,1,1,0,1,4,1,3,2,1,1,3,0,3,5,1,4,0,3,2,2,1,25,2,24,46,10,37,5,1,4
64490,64491,78,106469,1,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,3,1,3,1,3,1,3,9,3,5,4,1,3
11192,11193,12,22994,1,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,40,39,4,3,183,179,5,502,486,15,10,9,1
25756,25757,19,42848,1,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,29,27,6,4,99,85,18,1458,19202,201,47,44,3
47880,47881,48,53826,1,1,1,0,12,11,1,1,0,0,12,12,0,13,12,1,0,44,44,5,5,358,348,11,732,837,38,39,38,1
18320,18321,13,109169,1,2,1,1,4,1,3,1,1,1,5,1,4,6,2,4,0,119,116,7,4,636,623,18,3488,5964,48,44,38,6
64924,64925,79,102329,1,0,0,0,2,1,2,1,1,1,1,0,1,2,1,2,1,9,1,9,1,48,6,43,139,34,161,7,2,5
15064,15065,13,59104,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,6,3,1,1,12,6,1,38,16,2,2,1,1
35389,35390,29,90546,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,9,9,2,1,1
57223,57224,63,38294,1,3,2,2,19,6,13,1,0,0,21,7,14,22,8,15,1,73,5,72,4,596,38,560,6423,962,6299,47,18,29
74223,74224,101,127978,1,1,0,1,8,3,6,1,1,1,8,2,6,9,3,7,1,48,6,45,3,242,12,233,1728,74,6092,74,6,68
64714,64715,78,107843,1,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,3,1,3,1,4,1,4,9,2,6,5,1,4
68654,68655,88,112309,1,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,5,3,3,1,8,4,5,51,5,45,5,3,2
67666,67667,87,109351,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,60,60,1,1,61,61,1,6758,12662,4,7,6,1
56232,56233,63,30941,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,1,1,4,4,1,11,8,3,2,1,1
48203,48204,48,95412,1,2,2,1,12,12,0,1,1,0,13,13,0,14,14,1,1,188,186,14,12,660,650,19,8491,9924,213,81,76,5
15122,15123,13,59254,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,6,2,3,2,18,6,4,30,12,5,3,2,1
64278,64279,78,105012,1,0,0,0,9,1,8,1,1,1,8,0,8,9,1,8,0,6,1,6,1,9,1,9,24,3,48,15,1,14
73418,73419,95,120633,1,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,2,1,2,1,8,2,7,23,15,18,5,2,3
64094,64095,78,104416,1,3,0,3,26,1,25,2,1,1,27,0,27,29,1,28,0,30,1,30,1,102,1,102,3957,12,4436,42,2,40
33956,33957,25,22725,1,0,0,0,5,1,5,1,1,0,4,0,4,5,1,5,1,319,214,173,72,2176,1548,679,41167,42762,2926,44,24,20
11820,11821,13,3252,1,2,2,1,1,0,1,2,1,1,1,1,0,3,2,2,1,48,8,3,3,552,85,9,15618,2878,11,12,9,3
25263,25264,19,17561,1,1,1,0,4,4,1,1,0,0,4,4,0,5,5,1,1,14,8,7,1,55,49,7,417,503,16,10,8,2
40522,40523,36,71443,1,4,1,3,23,1,22,1,1,1,26,1,25,27,2,25,0,95,65,57,27,425,291,153,1486,664,1085,45,6,39
40494,40495,36,70860,1,6,2,4,50,1,49,1,1,1,55,2,53,56,3,53,0,174,110,130,66,709,468,392,13644,5940,35198,191,30,161
15026,15027,13,58887,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,22,11,1,1,126,62,1,788,378,2,7,6,1
15247,15248,13,59682,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,28,14,1,1,40,20,1,2500,1226,54,6,4,2
28601,28602,23,17813,1,2,0,2,6,1,5,2,1,1,6,0,6,8,1,7,0,34,2,33,1,751,709,43,3489,2574,949,21,2,19
40353,40354,36,68599,1,2,0,2,1,1,0,2,1,1,1,0,1,3,1,2,0,27,5,26,4,142,10,133,785,30,754,9,3,6
57810,57811,66,30955,1,22,22,0,35,34,1,1,0,0,56,56,0,57,56,1,0,1,1,1,1,37,37,1,130,438,4,74,73,1
65010,65011,79,103773,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,7,6,2,1,12,7,6,330,297,33,3,1,2
57330,57331,63,69435,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,20,15,4,2,1,1
10801,10802,12,7736,1,1,1,0,4,4,1,1,0,0,4,4,0,5,5,1,1,175,173,5,4,563,543,28,10323,17422,166,125,123,2
34414,34415,25,72251,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,31,29,2,2,71,49,24,174,81,79,2,1,1
41424,41425,42,2450,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,17,14,5,2,84,78,7,188,220,14,14,8,6
67574,67575,87,108511,1,2,1,1,2,0,2,1,1,1,3,0,3,4,1,3,0,62,24,39,1,108,24,85,4144,4085,2540,27,5,22
53688,53689,57,53991,1,0,0,0,5,1,4,2,1,1,3,0,3,5,1,4,0,285,1,285,1,1132,1,1132,3563,2,3750,13,1,12
10828,10829,12,8967,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,7,3,3,2,1,1
27345,27346,19,81079,1,1,1,1,2,2,0,2,1,1,1,1,0,3,3,1,1,33,32,2,1,64,58,7,726,714,18,11,10,1
11264,11265,12,24350,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,12,6,8,2,31,12,20,205,42,168,5,3,2
71733,71734,90,125410,1,0,0,0,5,1,5,1,1,1,4,0,4,5,1,5,1,7,1,7,1,34,1,34,55,3,51,10,1,9
46391,46392,46,16800,1,4,1,3,1,0,1,1,1,1,4,0,4,5,1,4,0,15,6,11,2,34,19,16,161,81,108,11,3,8
36482,36483,31,43878,1,0,0,0,14,6,10,1,1,1,13,5,8,14,6,10,2,147,128,28,9,814,734,89,5446,4668,765,34,15,19
19911,19912,16,19909,1,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,27,2,27,2,91,3,89,450,83,449,13,1,12
44816,44817,45,73419,1,1,0,1,11,1,10,1,1,1,11,0,11,12,1,11,0,59,1,59,1,589,2,588,4114,16,4170,37,2,35
11328,11329,12,25457,1,2,2,1,12,12,0,1,0,0,13,13,0,14,14,1,1,106,104,4,2,550,541,10,1584,1834,111,83,82,1
11802,11803,13,1922,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,24,1,4,1,486,1,81,1968,2,363,8,1,7
75957,75958,101,132450,1,1,0,1,4,4,0,2,1,1,3,3,0,5,4,1,0,12,9,4,1,38,22,17,84,24,62,7,4,3
6192,6193,9,13848,1,0,0,0,6,2,4,0,0,0,6,2,4,3,1,2,0,19,7,15,3,99,22,78,1042,272,1910,14,3,11
4007,4008,7,74470,1,6,0,6,15,1,14,1,1,1,20,0,20,21,1,20,0,14,1,14,1,91,1,91,1004,46,1767,45,1,44
18353,18354,13,112943,1,3,1,3,7,0,7,2,1,1,8,0,8,10,1,10,1,126,22,109,5,1593,45,1551,7769,3011,5066,54,3,51
59884,59885,70,63337,1,2,1,2,0,0,0,2,1,1,0,0,0,2,1,2,1,35,18,22,5,167,81,87,1052,1504,317,21,3,18
34425,34426,25,73037,1,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,140,7,139,6,2766,2513,264,9776,9367,821,9,2,7
