,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
2300,130,1,129,0,737,22,715,3890,419,7259,342,6,336,0
2301,1,1,0,0,2,2,0,3,3,0,1,1,0,0
2302,83,83,1,1,673,672,1,3997,4457,1,50,49,1,0
2303,9,9,0,0,20,20,0,87,94,0,11,11,0,0
2304,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2305,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2306,4,4,0,0,7,7,0,76,116,0,2,2,0,0
2307,25,21,6,2,38,32,6,373,321,52,9,8,1,0
2308,3,3,1,1,16,13,3,65,106,24,4,3,1,0
2309,2,2,0,0,3,3,0,16,16,0,1,1,0,0
2310,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2311,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2312,7,5,2,0,10,8,2,27,14,25,3,1,2,0
2313,65,64,1,0,977,966,11,4653,5493,22,34,33,1,0
2314,8,0,8,0,16,0,16,74,0,121,2,0,2,0
2315,113,98,15,0,879,852,27,1710,1528,213,17,15,2,0
2316,1,1,0,0,1,1,0,4,4,0,1,1,0,0
2317,2,2,0,0,5,5,0,6,8,0,3,3,0,0
2318,7,6,1,0,8,7,1,299,332,460,10,6,4,0
2319,1,0,1,0,1,0,1,5,0,5,1,0,1,0
2320,5,5,0,0,22,22,0,60,113,0,7,7,0,0
2321,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2322,1,1,0,0,1,1,0,6,6,0,1,1,0,0
2323,1,1,0,0,1,1,0,4,4,0,1,1,0,0
2324,4,4,0,0,8,8,0,12,14,0,4,4,0,0
2325,1,1,0,0,1,1,0,899,3596,0,2,2,0,0
2326,2,2,0,0,14,14,0,43,43,0,1,1,0,0
2327,150,6,144,0,1195,7,1186,10858,8,12047,145,1,144,0
2328,2,0,2,0,18,0,18,37,0,37,2,0,2,0
2329,1,1,0,0,1,1,0,28,28,0,1,1,0,0
2330,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2331,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2332,5,5,0,0,11,11,0,66,66,0,1,1,0,0
2333,1,1,1,1,2,1,1,2,1,1,2,1,1,0
2334,12,12,1,1,29,28,1,152,150,2,10,9,1,0
2335,1,1,0,0,1,1,0,1,2,0,2,2,0,0
2336,58,2,55,0,971,7,962,6861,19,14255,101,1,100,0
2337,11,0,11,0,20,0,20,88,0,92,3,0,3,0
2338,5,4,1,0,5,4,1,16,13,6,5,3,2,0
2339,19,0,19,0,61,0,61,959,0,1936,19,0,19,0
2340,6,5,1,0,11,10,1,61,50,51,7,4,3,0
2341,13,5,9,1,32,7,25,477,120,414,7,6,1,0
2342,1,1,0,0,2,2,0,2,2,0,2,2,0,0
2343,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2344,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2345,37,37,4,4,145,123,22,400,329,94,8,7,1,0
2346,9,9,1,1,22,21,1,34,66,2,16,15,1,0
2347,6,5,1,0,10,9,1,74,73,1,6,5,1,0
2348,1,1,1,1,2,1,1,2,1,1,2,1,1,0
2349,1,1,0,0,1,1,0,7,7,0,1,1,0,0
2350,1,1,0,0,6,6,0,21,21,0,1,1,0,0
2351,7,6,1,0,14,13,1,108,212,4,8,7,1,0
2352,9,9,0,0,14,14,0,24,24,0,4,4,0,0
2353,2,1,1,0,2,1,1,4,1,3,2,1,1,0
2354,15,2,13,0,64,2,62,408,6,931,19,1,18,0
2355,1,1,0,0,2,2,0,2,2,0,1,1,0,0
2356,2,1,1,0,2,1,1,2,1,1,2,1,1,0
2357,2,0,2,0,9,0,9,50,0,50,1,0,1,0
2358,3,2,1,0,8,7,1,113,112,1,2,1,1,0
2359,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2360,7,7,0,0,13,13,0,28,28,0,6,6,0,0
2361,4,4,1,1,14,13,1,22,21,1,7,6,1,0
2362,3,0,3,0,4,0,4,18,0,18,4,0,4,0
2363,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2364,5,4,2,1,17,15,2,109,171,10,7,5,2,0
2365,3,3,0,0,3,3,0,21,59,0,3,3,0,0
2366,169,167,2,0,900,898,2,21377,108918,158,578,576,2,0
2367,43,43,0,0,343,343,0,475,521,0,3,3,0,0
2368,1,1,0,0,1,1,0,2,2,0,1,1,0,0
2369,21,21,0,0,669,669,0,5944,6159,0,12,12,0,0
2370,2,2,0,0,2,2,0,2,2,0,1,1,0,0
2371,3,0,3,0,18,0,18,69,0,74,2,0,2,0
2372,14,12,2,0,28,25,3,314,496,25,7,6,1,0
2373,1,1,0,0,1,1,0,8,8,0,1,1,0,0
2374,9,8,2,1,28,25,3,102,103,39,14,12,2,0
2375,1,0,1,0,8,0,8,16,0,16,1,0,1,0
2376,21,14,7,0,78,17,61,266,76,190,7,6,1,0
2377,4,4,0,0,15,15,0,25,25,0,1,1,0,0
2378,1,1,1,1,4,2,2,15,8,7,2,1,1,0
2379,129,128,1,0,137,134,3,190,195,3,6,5,1,0
2380,4,1,1,0,28,1,13,42,1,20,2,1,1,0
2381,5,4,1,0,13,12,1,75,148,2,5,4,1,0
2382,3,2,1,0,9,8,1,17,16,1,4,3,1,0
2383,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2384,1,1,0,0,1,1,0,4,8,0,1,1,0,0
2385,2,1,1,0,4,2,2,9,2,7,3,2,1,0
2386,1,0,1,0,5,0,5,14,0,14,1,0,1,0
2387,4,1,3,0,10,5,5,30,24,6,4,1,3,0
2388,2,0,2,0,2,0,2,12,0,12,2,0,2,0
2389,2,1,2,1,8,1,7,9,1,10,9,1,8,0
2390,2,2,0,0,3,3,0,19,19,0,1,1,0,0
2391,3,1,2,0,21,1,20,84,5,79,2,1,1,0
2392,10,4,6,0,43,9,34,225,50,204,10,2,8,0
2393,1,1,0,0,1,1,0,1,2,0,1,1,0,0
2394,1,1,0,0,2,2,0,35,35,0,2,2,0,0
2395,1,1,1,1,2,1,1,9,7,2,2,1,1,0
2396,3,3,0,0,4,4,0,86,86,0,2,2,0,0
2397,7,7,1,1,29,27,2,201,194,7,3,1,2,0
2398,5,1,4,0,12,1,11,499,34,943,4,2,2,0
2399,2,0,2,0,5,0,5,6,0,6,4,0,4,0
2400,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2401,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2402,125,120,6,1,167,144,23,65921,66349,92,29,20,9,0
2403,24,12,0,0,234,117,0,638,346,0,9,9,0,0
2404,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2405,3,0,3,0,51,0,51,125,0,125,1,0,1,0
2406,4,4,0,0,5,5,0,11,11,0,4,4,0,0
2407,2,0,2,0,2,0,2,22,0,22,2,0,2,0
2408,1,1,0,0,4,4,0,12,12,0,1,1,0,0
2409,81,81,1,1,371,370,1,776,861,2,40,39,1,0
2410,2,1,1,0,3,1,2,8,1,7,2,1,1,0
2411,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2412,4,3,1,0,4,3,1,4,3,1,4,3,1,0
2413,1,1,0,0,6,6,0,6,12,0,1,1,0,0
2414,27,16,12,1,48,24,24,1686,144,4189,21,16,5,0
2415,2,1,1,0,11,10,1,16,15,1,2,1,1,0
2416,2,2,0,0,4,4,0,4,4,0,1,1,0,0
2417,14,14,0,0,38,38,0,283,308,0,7,7,0,0
2418,15,14,1,0,42,41,1,169,165,8,9,7,2,0
2419,6,3,3,0,19,6,13,52,7,45,8,3,5,0
2420,1,1,0,0,1,1,0,2,2,0,1,1,0,0
2421,4,0,4,0,13,0,13,31,0,31,2,0,2,0
2422,2,2,0,0,3,3,0,43,148,0,4,4,0,0
2423,2,1,1,0,13,12,1,26,12,14,12,11,1,0
2424,1,1,0,0,1,1,0,2,2,0,1,1,0,0
2425,4,2,2,0,4,2,2,4,2,2,3,2,1,0
2426,8,4,4,0,13,9,4,19,15,4,4,3,1,0
2427,1,1,1,1,4,1,3,4,1,3,4,1,3,0
2428,1,1,0,0,4,4,0,42,42,0,1,1,0,0
2429,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2430,3,2,1,0,38,36,2,101,198,4,3,2,1,0
2431,5,3,2,0,19,15,4,97,58,39,3,2,1,0
2432,2,2,1,1,42,40,2,583,581,2,7,6,1,0
2433,2,1,1,0,2,1,1,13,24,1,3,2,1,0
2434,7,7,1,1,22,21,1,38,37,1,6,5,1,0
2435,9,1,8,1,31,5,25,135,20,110,12,1,11,0
2436,3,3,0,0,126,126,0,140,140,0,1,1,0,0
2437,4,0,4,0,7,0,7,59,0,59,3,0,3,0
2438,2,2,0,0,6,6,0,29,29,0,2,2,0,0
2439,22,21,1,0,415,409,6,2718,6004,330,73,72,1,0
2440,1,1,0,0,2,2,0,6,6,0,1,1,0,0
2441,2,1,1,0,4,2,2,7,2,5,2,1,1,0
2442,1,0,1,0,2,0,2,2,0,2,1,0,1,0
2443,1,1,0,0,36,36,0,160,160,0,2,2,0,0
2444,6,6,0,0,14,14,0,325,331,0,9,9,0,0
2445,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2446,52,1,52,1,122,2,120,451,2,449,7,1,6,0
2447,7,4,3,0,25,11,14,37,13,24,5,3,2,0
2448,1,1,0,0,2,2,0,4,7,0,2,2,0,0
2449,22,12,10,0,33,19,14,349,25,324,10,9,1,0
2450,2,2,0,0,3,3,0,3,3,0,1,1,0,0
2451,1,1,0,0,1,1,0,1,2,0,1,1,0,0
2452,3,3,0,0,6,6,0,57,119,0,6,6,0,0
2453,3,2,1,0,9,8,1,10,9,1,5,4,1,0
2454,17,16,1,0,37,31,6,334,270,64,7,6,1,0
2455,3,1,3,1,26,1,25,29,1,28,2,1,1,0
2456,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2457,1,1,0,0,3,3,0,7,7,0,1,1,0,0
2458,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2459,3,3,0,0,14,14,0,62,100,0,11,11,0,0
2460,2,2,0,0,2,2,0,24,24,0,1,1,0,0
2461,22,10,13,1,208,177,31,1216,743,518,19,6,13,0
2462,6,3,3,0,41,14,27,82,28,54,2,1,1,0
2463,37,4,34,1,97,14,83,169,45,148,11,2,9,0
2464,12,0,10,0,16,0,14,1952,0,1942,2,0,2,0
2465,4,2,2,0,6,4,2,64,40,24,2,1,1,0
2466,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2467,6,6,0,0,6,6,0,6,6,0,1,1,0,0
2468,4,0,4,0,9,0,9,23,0,23,3,0,3,0
2469,5,5,0,0,9,9,0,10,20,0,1,1,0,0
2470,11,11,0,0,28,28,0,65,68,0,8,8,0,0
2471,1,0,1,0,1,0,1,8,0,8,1,0,1,0
2472,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2473,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2474,2,0,2,0,2,0,2,152,0,152,1,0,1,0
2475,4,2,2,0,4,2,2,139,3,136,3,2,1,0
2476,1,1,0,0,1,1,0,2,2,0,1,1,0,0
2477,1,0,1,0,2,0,2,7,0,7,1,0,1,0
2478,3,3,0,0,7,7,0,45,45,0,2,2,0,0
2479,3,3,0,0,6,6,0,9,9,0,3,3,0,0
2480,78,8,71,1,222,9,213,978,859,730,18,5,13,0
2481,12,10,2,0,39,32,7,316,442,16,8,7,1,0
2482,1,0,1,0,2,0,2,2,0,2,2,0,2,0
2483,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2484,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2485,14,14,0,0,27,27,0,899,899,0,8,8,0,0
2486,24,24,0,0,127,127,0,169,191,0,8,8,0,0
2487,1,1,0,0,1,1,0,18,18,0,1,1,0,0
2488,6,0,5,0,39,0,36,314,0,465,10,0,10,0
2489,2,2,0,0,4,4,0,24,24,0,1,1,0,0
2490,17,17,0,0,108,108,0,294,316,0,9,9,0,0
2491,1,1,0,0,1,1,0,2,4,0,1,1,0,0
2492,56,12,17,1,272,80,56,2078,1960,219,46,29,17,0
2493,21,20,1,0,61,58,3,162,152,10,4,3,1,0
2494,3,1,2,0,4,1,3,6,1,5,2,1,1,0
2495,58,35,23,0,440,415,25,2403,2825,392,48,45,3,0
2496,3,2,1,0,16,12,4,19,24,14,3,2,1,0
2497,1,0,1,0,1,0,1,1,0,2,1,0,1,0
2498,38,36,2,0,60,57,3,287,269,24,19,18,1,0
2499,6,2,5,1,17,8,9,62,30,32,3,1,2,0
2500,2,2,0,0,10,10,0,111,111,0,1,1,0,0
2501,177,176,1,0,425,420,5,1168,1232,5,21,20,1,0
2502,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2503,1,1,0,0,2,2,0,2,2,0,2,2,0,0
2504,13,13,0,0,19,19,0,56,84,0,12,12,0,0
2505,5,4,1,0,46,5,41,293,11,282,6,5,1,0
2506,1,0,1,0,2,0,2,2,0,2,1,0,1,0
2507,2,1,0,0,2,1,0,2,1,0,1,1,0,0
2508,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2509,10,9,1,0,60,59,1,296,270,26,1,1,1,0
2510,1,1,0,0,1,1,0,2,2,0,1,1,0,0
2511,53,7,46,0,98,33,65,280,169,111,3,1,2,0
2512,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2513,2,2,0,0,6,6,0,71,71,0,1,1,0,0
2514,37,36,2,1,145,142,3,1650,1657,14,6,5,1,0
2515,3,2,1,0,8,6,2,37,41,7,4,3,1,0
2516,10,10,0,0,34,34,0,34,34,0,1,1,0,0
2517,13,0,13,0,24,0,24,324,0,349,4,0,4,0
2518,32,0,32,0,40,0,40,452,0,452,9,0,9,0
2519,3,2,1,0,11,3,8,46,28,18,2,1,1,0
2520,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2521,1,0,1,0,4,0,4,8,0,8,1,0,1,0
2522,2,2,1,1,3,2,1,3,2,1,3,2,1,0
2523,9,8,1,0,49,43,6,146,272,36,13,12,1,0
2524,5,0,5,0,11,0,9,144,0,23,3,0,3,0
2525,1,0,1,0,1,0,1,2,0,2,1,0,1,0
2526,5,4,1,0,13,10,3,21,18,6,7,6,1,0
2527,1,0,1,0,206,0,206,334,0,592,63,0,63,0
2528,1,1,0,0,1,1,0,14,14,0,1,1,0,0
2529,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2530,1,1,0,0,16,16,0,42,42,0,1,1,0,0
2531,6,0,3,0,10,0,5,54,0,27,3,0,3,0
2532,103,103,1,1,481,480,1,2168,2950,1,41,40,1,0
2533,2,2,0,0,3,3,0,3,6,0,2,2,0,0
2534,1,1,0,0,2,2,0,44,88,0,2,2,0,0
2535,1,0,1,0,1,0,1,2,0,8,2,0,2,0
2536,1,1,0,0,1,1,0,15,15,0,1,1,0,0
2537,7,4,3,0,127,123,4,176,171,5,3,1,2,0
2538,10,9,1,0,25,20,5,225,292,59,7,6,1,0
2539,9,0,9,0,33,0,33,113,0,232,21,0,21,0
2540,2,0,2,0,2,0,2,78,0,78,1,0,1,0
2541,10,9,1,0,25,23,2,65,70,2,12,11,1,0
2542,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2543,9,0,9,0,14,0,13,20,0,15,2,0,2,0
2544,8,7,1,0,13,12,1,17,16,1,2,1,1,0
2545,1,1,0,0,3,3,0,3,3,0,1,1,0,0
2546,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2547,2,2,0,0,31,31,0,118,118,0,1,1,0,0
2548,1,1,1,1,2,1,1,2,1,1,2,1,1,0
2549,2,1,1,0,2,1,1,2,1,1,2,1,1,0
2550,2,0,2,0,8,0,8,8,0,16,1,0,1,0
2551,57,57,1,1,191,179,12,4779,8491,166,21,20,1,0
2552,1,0,1,0,3,0,3,4,0,4,1,0,1,0
2553,1,1,0,0,1,1,0,3,3,0,1,1,0,0
2554,1,0,1,0,2,0,2,2,0,2,1,0,1,0
2555,6,3,3,0,10,4,6,45,15,30,4,2,2,0
2556,4,0,4,0,7,0,7,22,0,22,3,0,3,0
2557,4,4,0,0,4,4,0,22,22,0,1,1,0,0
2558,73,70,4,1,347,341,6,6461,6436,592,37,31,6,0
2559,5,3,2,0,9,7,2,209,28,191,5,4,1,0
2560,2,1,1,0,3,2,1,3,2,1,2,1,1,0
2561,4,3,1,0,8,7,1,12,11,1,2,1,1,0
2562,1,1,0,0,2,2,0,2,2,0,1,1,0,0
2563,15,2,14,1,75,3,72,726,12,714,3,2,1,0
2564,2,0,2,0,8,0,8,29,0,40,2,0,2,0
2565,2,0,2,0,3,0,3,72,0,72,1,0,1,0
2566,2,2,0,0,3,3,0,42,42,0,1,1,0,0
2567,1,1,0,0,144,144,0,284,403,0,5,5,0,0
2568,28,28,0,0,38,38,0,82,82,0,1,1,0,0
2569,10,0,10,0,66,0,66,393,0,966,9,0,9,0
2570,3,3,0,0,3,3,0,15,15,0,2,2,0,0
2571,68,67,2,1,134,120,14,2516,2630,14,15,14,1,0
2572,12,7,5,0,362,26,336,5392,108,5314,8,5,3,0
2573,14,11,5,2,121,107,14,1126,6620,36,16,15,1,0
2574,2,1,1,0,2,1,1,2,1,1,2,1,1,0
2575,637,636,1,0,1460,1459,1,656465,768538,15,260,259,1,0
2576,1,1,0,0,1,1,0,1,2,0,1,1,0,0
2577,3,3,0,0,5,5,0,114,367,0,5,5,0,0
2578,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2579,1,0,1,0,76,0,76,308,0,308,1,0,1,0
2580,22,21,2,1,99,97,2,1094,1710,55,56,53,3,0
2581,19,17,2,0,20,18,2,35,18,17,3,2,1,0
2582,1,1,0,0,2,2,0,2,4,0,1,1,0,0
2583,2,2,0,0,6,6,0,29,54,0,2,2,0,0
2584,18,17,1,0,67,63,4,495,1012,11,14,13,1,0
2585,2,2,1,1,6,4,2,10,20,4,5,4,1,0
2586,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2587,6,0,6,0,31,0,31,158,0,182,10,0,10,0
2588,3,3,0,0,3,3,0,4,4,0,1,1,0,0
2589,1,1,1,1,11,8,3,14,11,3,6,5,1,0
2590,1,1,1,1,3,1,2,61,9,52,2,1,1,0
2591,1,0,1,0,1,0,1,38,0,38,1,0,1,0
2592,20,16,4,0,57,46,11,244,231,15,12,11,1,0
2593,1,1,0,0,4,4,0,27,27,0,1,1,0,0
2594,2,1,1,0,4,1,3,15,1,14,2,1,1,0
2595,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2596,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2597,1,1,0,0,3,3,0,15,28,0,2,2,0,0
2598,5,5,0,0,6,6,0,93,93,0,2,2,0,0
2599,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2600,175,175,0,0,2237,2237,0,3194,3365,0,40,40,0,0
2601,1,0,1,0,2,0,2,2,0,2,1,0,1,0
2602,1,1,0,0,4,4,0,4,4,0,1,1,0,0
2603,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2604,2,1,1,0,9,2,7,28,21,7,5,1,4,0
2605,1,0,1,0,1,0,1,10,0,10,1,0,1,0
2606,1,1,0,0,2,2,0,3,6,0,1,1,0,0
2607,11,10,1,0,53,49,4,167,161,12,10,6,4,0
2608,1,0,1,0,4,0,4,10,0,13,2,0,2,0
2609,230,230,0,0,352,352,0,1136,1909,0,18,18,0,0
2610,1,1,0,0,2,2,0,2,2,0,1,1,0,0
2611,1,0,1,0,2,0,2,3,0,6,1,0,1,0
2612,12,6,6,0,54,23,31,322,120,202,4,3,1,0
2613,6,3,0,0,6,3,0,50,25,0,1,1,0,0
2614,1,0,1,0,1,0,1,2,0,2,1,0,1,0
2615,2,0,2,0,5,0,5,11,0,11,3,0,3,0
2616,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2617,5,0,5,0,21,0,21,25,0,29,22,0,22,0
2618,9,9,1,1,14,13,1,39,28,11,10,9,1,0
2619,5,4,1,0,13,11,2,25,21,4,2,1,1,0
2620,4,2,2,0,7,5,2,7,5,2,2,1,1,0
2621,2,0,2,0,3,0,3,18,0,18,2,0,2,0
2622,40,34,3,0,56,50,3,1616,1579,151,28,27,1,0
2623,3,3,0,0,11,11,0,30,33,0,4,4,0,0
2624,1,1,0,0,12,12,0,12,12,0,10,10,0,0
2625,4,1,3,0,5,2,3,482,2,480,2,1,2,0
2626,15,15,0,0,33,33,0,52,52,0,1,1,0,0
2627,16,3,14,1,54,3,49,614,8,585,2,1,1,0
2628,8,4,4,0,30,5,25,416,251,165,2,1,1,0
2629,26,23,3,0,50,40,10,916,2108,276,28,23,5,0
2630,140,6,134,0,179,12,167,247,35,219,9,2,7,0
2631,15,14,1,0,36,34,2,280,778,50,24,18,6,0
2632,2,2,0,0,2,2,0,2,2,0,1,1,0,0
2633,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2634,372,372,0,0,1315,1315,0,5736,8439,0,103,103,0,0
2635,8,2,6,0,17,7,10,49,25,48,8,6,2,0
2636,7,7,0,0,21,21,0,21,21,0,1,1,0,0
2637,2,1,1,0,3,1,2,7,1,6,2,1,1,0
2638,2,2,0,0,2,2,0,3,3,0,1,1,0,0
2639,9,6,3,0,43,10,33,220,72,148,5,4,1,0
2640,3,2,1,0,15,14,1,222,106,116,1,1,1,0
2641,3,3,0,0,7,7,0,7,7,0,3,3,0,0
2642,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2643,2,2,0,0,15,15,0,21,21,0,2,2,0,0
2644,6,6,0,0,20,20,0,45,73,0,21,21,0,0
2645,1,1,0,0,9,9,0,9,9,0,9,9,0,0
2646,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2647,16,16,0,0,43,43,0,94,94,0,3,3,0,0
2648,23,9,14,0,34,10,24,168,41,142,4,2,2,0
2649,14,14,0,0,30,30,0,71,142,0,13,13,0,0
2650,1,1,0,0,3,3,0,11,11,0,1,1,0,0
2651,27,26,1,0,81,77,4,864,974,38,13,12,1,0
2652,2,1,1,0,2,1,1,2,1,1,2,1,1,0
2653,1,1,0,0,2,2,0,2,2,0,1,1,0,0
2654,15,14,1,0,33,31,2,55,31,24,18,17,1,0
2655,10,9,1,0,11,10,1,220,90,130,1,1,1,0
2656,1,1,0,0,1,1,0,12,12,0,1,1,0,0
2657,3,3,0,0,3,3,0,331,653,0,2,2,0,0
2658,32,29,3,0,64,60,4,304,590,17,24,20,4,0
2659,2,2,0,0,3,3,0,48,48,0,1,1,0,0
2660,5,5,0,0,11,11,0,11,22,0,2,2,0,0
2661,1,1,0,0,1,1,0,2,2,0,1,1,0,0
2662,1,1,1,1,2,1,1,12,7,5,2,1,1,0
2663,9,1,8,0,10,1,9,1465,1,1473,6,1,5,0
2664,1,1,0,0,1,1,0,8,8,0,1,1,0,0
2665,6,4,2,0,11,4,7,124,108,26,4,2,2,0
2666,1,1,0,0,2,2,0,2,2,0,2,2,0,0
2667,3,1,2,0,5,2,3,13,2,11,3,1,2,0
2668,8,3,5,0,8,3,5,30,5,25,2,1,1,0
2669,10,8,2,0,57,54,3,213,208,5,4,2,2,0
2670,7,6,1,0,11,10,1,27,78,1,19,18,1,0
2671,51,44,7,0,152,136,16,885,999,83,19,18,1,0
2672,10,0,10,0,11,0,11,9171,0,9171,6,0,6,0
2673,1,1,0,0,2,2,0,4,7,0,2,2,0,0
2674,6,0,6,0,88,0,88,640,0,640,2,0,2,0
2675,3,0,3,0,3,0,3,53,0,53,1,0,1,0
2676,1,1,0,0,7,7,0,65,158,0,4,4,0,0
2677,3,2,1,0,4,3,1,5,4,1,3,2,1,0
2678,3,1,2,0,4,2,2,104,9,95,2,1,1,0
2679,4,4,0,0,6,6,0,11,11,0,1,1,0,0
2680,23,23,1,1,93,88,5,479,922,39,58,56,2,0
2681,4,4,0,0,7,7,0,10,10,0,1,1,0,0
2682,3,1,2,0,10,1,9,46,2,96,5,1,4,0
2683,15,10,7,2,49,31,18,608,67,3416,18,4,14,0
2684,6,5,1,0,7,6,1,184,331,1,6,5,1,0
2685,1,1,0,0,1,1,0,5,5,0,1,1,0,0
2686,4,1,3,0,150,1,149,1039,1,1038,4,1,3,0
2687,1,0,1,0,5,0,5,27,0,27,1,0,1,0
2688,1,1,0,0,3,3,0,36,36,0,1,1,0,0
2689,1303,4,1298,0,1316,7,1308,248843,21,248825,3,2,1,0
2690,1,1,0,0,1,1,0,16,16,0,1,1,0,0
2691,14,10,4,0,21,15,6,252,233,19,2,1,1,0
2692,57,0,57,0,58,0,58,15276,0,15276,2,0,2,0
2693,1,1,0,0,3,3,0,12,12,0,1,1,0,0
2694,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2695,3,2,1,0,4,2,2,44,75,6,4,3,1,0
2696,3,2,1,0,3,2,1,510,798,75,3,2,1,0
2697,112,109,3,0,123,112,11,130,112,20,3,1,2,0
2698,2,0,2,0,45,0,45,251,0,286,3,0,3,0
2699,3,0,3,0,6,0,6,104,0,802,5,0,5,0
2700,19,9,10,0,33,18,15,348,1552,54,23,12,11,0
2701,2,2,0,0,4,4,0,9,9,0,1,1,0,0
2702,32,32,0,0,148,148,0,1135,2797,0,130,130,0,0
2703,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2704,9,9,0,0,9,9,0,17,52,0,10,10,0,0
2705,4,4,0,0,4,4,0,5,5,0,2,2,0,0
2706,11,4,7,0,28,15,13,93,70,38,10,2,8,0
2707,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2708,2,1,1,0,3,1,2,6,4,2,2,1,1,0
2709,25,16,10,1,108,32,76,1266,1014,252,4,2,2,0
2710,29,29,0,0,221,221,0,222,222,0,1,1,0,0
2711,3,1,2,0,31,16,15,115,54,69,6,3,3,0
2712,1,1,0,0,1,1,0,3,3,0,1,1,0,0
2713,5,5,0,0,15,15,0,57,57,0,1,1,0,0
2714,1,0,1,0,1,0,1,1,0,1,1,0,1,0
2715,1,1,0,0,4,4,0,8,8,0,1,1,0,0
2716,28,27,1,0,71,70,1,956,1655,1,10,9,1,0
2717,2,1,1,0,94,93,1,135,266,4,2,1,1,0
2718,2,1,1,0,7,3,4,21,3,18,2,1,1,0
2719,26,1,25,0,391,1,390,2146,1,2847,11,1,10,0
2720,3,2,1,0,35,28,7,48,66,30,2,1,1,0
2721,2,2,0,0,4,4,0,4,4,0,1,1,0,0
2722,3,0,3,0,3,0,3,3,0,3,1,0,1,0
2723,36,33,4,1,262,258,4,1240,3004,58,87,85,2,0
2724,137,3,134,0,387,23,364,545,57,525,14,3,11,0
2725,5,5,0,0,17,17,0,149,237,0,4,4,0,0
2726,29,28,1,0,168,167,1,606,883,3,8,7,1,0
2727,2,2,0,0,7,7,0,14,14,0,1,1,0,0
2728,86,50,41,5,516,294,222,3441,3509,2804,79,36,43,0
2729,10,4,7,1,36,7,29,135,26,136,13,1,12,0
2730,10,10,1,1,12,11,1,1468,1626,1,7,6,1,0
2731,9,8,1,0,30,24,6,524,512,12,6,5,1,0
2732,3,0,3,0,4,0,4,10,0,10,3,0,3,0
2733,1,1,0,0,2,2,0,20,40,0,1,1,0,0
2734,38,37,1,0,46,44,2,3500,3630,2,6,5,1,0
2735,1,1,0,0,1,1,0,3,3,0,1,1,0,0
2736,2,0,2,0,2,0,2,2,0,4,2,0,2,0
2737,29,0,29,0,87,0,87,135,0,151,24,0,24,0
2738,3,3,0,0,3,3,0,5,5,0,1,1,0,0
2739,1,1,0,0,3,3,0,3,3,0,1,1,0,0
2740,102,100,3,1,590,538,52,5676,5947,579,37,36,1,0
2741,1,0,1,0,1,0,1,5,0,10,1,0,1,0
2742,42,0,42,0,410,0,410,2165,0,2165,2,0,2,0
2743,2,1,1,0,4,3,1,5,4,1,2,1,1,0
2744,1,1,1,1,6,4,2,13,14,4,5,4,1,0
2745,10,10,0,0,23,23,0,43,55,0,4,4,0,0
