,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
222,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
223,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,6,0,8,3,0,3,0
224,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0,0
225,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,3,1,2,7,1,6,2,1,1,0
226,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,2,2,0,0,6,6,0,16,27,0,3,3,0,0
227,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,7,0,7,0,12,0,12,32,0,32,7,0,7,0
228,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,1,0,4,0,2,4,0,2,1,0,1,0
229,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,2,2,0,6,3,3,9,5,4,4,2,2,0
230,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,3,1,4,3,1,2,0
231,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,26,21,5,0,45,32,13,322,309,13,4,3,1,0
232,2,2,0,6,6,1,1,0,0,7,7,0,8,8,1,1,37,36,2,1,155,153,2,1806,3323,145,92,86,6,0
233,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1,0
234,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,18,18,0,1,1,0,0
235,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
236,2,1,2,0,0,0,2,1,1,0,0,0,2,1,2,1,7,3,4,0,9,3,6,29,21,8,4,1,3,0
237,2,1,1,2,0,2,2,1,1,2,0,2,4,1,3,0,6,1,5,0,37,1,36,99,1,101,4,1,3,0
238,3,3,0,2,2,0,5,0,5,0,0,0,5,5,0,0,23,23,0,0,31,31,0,129,147,0,16,16,0,0
239,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
240,2,2,0,4,3,1,1,0,0,5,5,0,6,5,1,0,8,7,1,0,25,23,2,57,110,4,10,8,2,0
241,1,0,1,2,2,0,2,1,1,1,1,0,3,2,1,0,60,9,52,1,665,39,626,2727,2153,4224,41,12,29,0
242,1,1,0,9,9,0,10,0,10,0,0,0,10,10,0,0,16,16,0,0,35,35,0,259,278,0,14,14,0,0
243,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,6,5,1,32,31,1,2,1,1,0
244,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,10,9,1,0,44,39,5,70,66,12,5,4,1,0
245,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,7,7,0,8,16,0,1,1,0,0
246,2,1,1,11,11,0,1,0,0,12,12,0,13,12,1,0,37,35,3,1,235,227,8,1165,1526,53,47,46,1,0
247,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,9,5,4,15,10,5,2,1,1,0
248,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
249,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,4,4,0,22,34,0,3,3,0,0
250,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,10,8,2,0,46,44,2,537,456,180,8,8,2,0
251,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,4,2,2,0,7,4,3,9,4,5,4,1,3,0
252,0,0,0,6,2,4,0,0,0,6,2,4,3,1,2,0,9,5,5,1,21,5,16,146,26,432,9,1,8,0
253,3,0,3,1,0,1,4,4,3,0,0,0,4,0,4,0,7,0,7,0,36,0,36,170,0,174,7,0,7,0
254,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
255,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,7,5,2,7,5,2,2,1,1,0
256,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
257,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,2,6,0,28,4,24,97,4,93,3,2,1,0
258,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,21,21,0,21,21,0,1,1,0,0
259,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,6,5,1,0,23,19,4,236,227,9,3,2,1,0
260,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,5,5,0,116,194,0,6,6,0,0
261,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
262,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,9,9,0,0,37,37,0,103,103,0,1,1,0,0
263,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
264,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
265,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
266,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0,0
267,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,3,2,1,0,4,3,1,4,3,1,3,2,1,0
268,0,0,0,2,0,2,2,2,2,0,0,0,2,0,2,0,2,0,2,0,2,0,2,5,0,5,2,0,2,0
269,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,16,16,0,1,1,0,0
270,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,18,18,0,45,62,0,3,3,0,0
271,2,2,0,10,10,0,12,1,12,0,0,0,12,12,0,0,7,7,0,0,19,19,0,354,360,0,12,12,0,0
272,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,2,1,1,0,17,13,4,138,191,30,4,3,1,0
273,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,245,0,245,0,1362,0,1362,13488,0,13488,1,0,1,0
274,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,3,2,1,0,10,3,7,12,8,20,3,1,2,0
275,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,1,1,0,0
276,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,9,8,1,0,13,12,1,150,149,1,5,4,1,0
277,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
278,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
279,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,1,1,1,1,6,1,5,7,1,6,5,1,4,0
280,1,0,1,2,0,2,3,3,3,0,0,0,3,0,3,0,4,0,4,0,5,0,5,147,0,291,5,0,5,0
281,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,33,26,7,0,514,507,7,2807,2179,1148,2,2,1,0
282,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,6,0,13,13,0,4,4,0,0
283,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
284,2,2,0,15,15,1,1,0,0,16,16,0,17,17,1,1,34,30,4,0,187,178,9,2370,2420,349,26,24,2,0
285,2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,3,3,0,4,4,0,2,2,0,0
286,1,0,1,4,0,4,5,5,4,0,0,0,5,0,5,0,5,0,5,0,15,0,15,146,0,146,5,0,5,0
287,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,8,6,2,0,40,35,5,123,112,25,9,5,4,0
288,0,0,0,4,4,4,0,0,0,4,4,0,2,2,2,2,28,25,6,3,61,52,9,29720,60626,126,12,6,6,0
289,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,1,1,0,0
290,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,19,19,0,1,1,0,0
291,0,0,0,12,10,2,0,0,0,12,10,2,6,5,1,0,7,5,2,0,16,6,10,59,18,158,7,5,2,0
292,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1,1,1,1,8,6,2,9,14,4,2,1,1,0
293,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,7,3,4,37,30,7,2,1,1,0
294,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,0,4,12,0,12,1,0,1,0
295,9,9,1,20,20,0,1,0,0,28,28,0,29,29,1,1,45,44,1,0,148,143,5,1560,4348,66,69,67,2,0
296,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,2,2,1,1,22,12,10,63,30,41,7,6,1,0
297,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
298,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,9,0,9,0,9,0,9,9,0,9,1,0,1,0
299,4,4,1,1,1,0,1,0,0,4,4,0,5,5,1,1,18,16,2,0,37,35,2,235,274,16,17,16,1,0
300,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,3,1,0,4,3,1,4,3,1,3,2,1,0
301,2,2,0,16,15,1,1,0,0,17,17,0,18,17,1,0,46,45,1,0,158,154,4,931,1313,22,42,41,1,0
302,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
303,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,34,30,5,1,101,93,8,351,385,11,21,20,1,0
304,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,22,22,0,1,1,0,0
305,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
306,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,6,3,3,0,10,3,7,17,6,11,5,2,3,0
307,2,0,2,0,0,0,2,2,1,0,0,0,2,0,2,0,3,0,3,0,12,0,12,44,0,44,4,0,4,0
308,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
309,2,2,0,7,7,0,9,0,9,0,0,0,9,9,0,0,24,24,0,0,115,115,0,562,1010,0,37,37,0,0
310,1,0,1,10,0,10,11,11,11,0,0,0,11,0,11,0,4,0,4,0,12,0,12,43,0,111,15,0,15,0
311,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,2,0,2,2,0,2,0
312,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,5,3,2,0,10,7,3,42,8,34,4,2,2,0
313,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,6,2,4,0,572,568,4,1553,2012,292,15,6,9,0
314,1,1,0,5,5,0,6,0,6,0,0,0,6,6,0,0,1,1,0,0,7,7,0,7,7,0,7,7,0,0
315,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,11,11,0,0,31,31,0,40,40,0,1,1,0,0
316,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,4,2,2,0,4,2,2,42,38,23,3,2,1,0
317,1,1,1,2,2,0,1,0,0,2,2,0,3,3,1,1,171,170,4,3,251,239,12,904,804,138,18,15,3,0
318,0,0,0,2,2,1,2,1,1,0,0,0,2,2,1,1,48,48,1,1,271,270,1,458,455,3,6,5,1,0
319,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,5,5,0,15,15,0,2,2,0,0
320,2,2,0,14,13,1,1,0,0,15,15,0,16,15,1,0,20,19,1,0,39,38,1,579,702,652,37,33,4,0
321,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,29,58,0,2,2,0,0
322,1,0,1,2,0,2,3,3,3,0,0,0,3,0,3,0,36,0,36,0,75,0,75,629,0,1187,40,0,40,0
323,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
324,2,0,2,1,1,0,2,1,1,1,0,1,3,1,2,0,45,5,44,4,149,34,115,1650,39,1747,18,4,14,0
325,0,0,0,4,0,4,4,4,4,0,0,0,4,0,4,0,4,0,4,0,13,0,13,13,0,13,13,0,13,0
326,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,19,18,0,261,404,0,6,6,0,0
327,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,16,15,2,1,197,195,2,600,6947,14,60,59,1,0
328,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,7,7,0,73,98,0,3,3,0,0
329,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,10,10,0,0,22,22,0,29,29,0,3,3,0,0
330,2,2,0,3,3,0,5,0,5,0,0,0,5,5,0,0,3,3,0,0,14,14,0,20,34,0,20,20,0,0
331,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,6,3,3,7,3,4,3,2,1,0
332,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,14,2,12,17,2,15,2,1,1,0
333,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,4,2,2,6,3,5,4,1,3,0
334,1,0,1,10,0,10,11,11,10,0,0,0,11,0,11,0,16,0,16,0,87,0,87,175715,0,183816,81,0,81,0
335,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,8,8,1,1,65,64,1,883,1008,1,7,6,1,0
336,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
337,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,21,19,2,0,66,46,20,2429,3038,143,4,3,1,0
338,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,9,7,2,0,159,155,4,330,319,11,12,10,2,0
339,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
340,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,3,2,2,1,5,3,2,11,9,2,3,2,1,0
341,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,116,0,116,1,0,1,0
342,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
343,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
344,3,2,1,1,1,0,1,0,0,3,3,0,4,3,1,0,11,6,5,0,23,13,10,34,24,10,9,8,1,0
345,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,17,17,0,0,94,94,0,697,697,0,1,1,0,0
346,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,7,2,5,0,19,10,9,40,18,22,2,1,1,0
347,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,2,1,8,1,7,10,1,9,2,1,1,0
348,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,5,4,1,0,8,7,1,14,13,1,2,1,1,0
349,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,28,10,4,0,80,36,4,394,170,35,14,11,3,0
350,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0,0
351,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,4,2,1,1,46,17,6,322,145,16,3,1,2,0
352,0,0,0,3,3,0,3,0,3,0,0,0,3,3,0,0,4,4,0,0,6,6,0,7,7,0,4,4,0,0
353,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
354,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,92,0,92,214,0,214,2,0,2,0
355,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
356,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
357,1,0,1,2,0,2,3,3,2,0,0,0,3,0,3,0,288,0,288,0,405,0,405,140153,0,140153,10,0,10,0
358,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,6,0,1,1,0,0
359,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,17,3,14,0,26,7,19,53,8,48,13,3,10,0
360,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,16,2,14,0,29,2,27,36,5,33,4,3,1,0
361,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
362,0,0,0,2,0,2,2,2,2,0,0,0,2,0,2,0,2,0,2,0,5,0,5,10,0,10,2,0,2,0
363,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,4,0,4,45,0,45,1,0,1,0
364,1,1,0,2,2,0,3,1,3,0,0,0,3,3,0,0,8,4,0,0,40,20,0,70,35,0,5,5,0,0
365,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
366,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,3,1,2,0,6,4,2,1734,7,7291,12,5,7,0
367,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,2,1,6,1,5,49,1,48,2,1,1,0
368,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,5,0,5,7,0,7,1,0,1,0
369,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,7,7,0,0,10,10,0,10,10,0,2,2,0,0
370,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
371,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,18,18,0,0,86,86,0,511,511,0,3,3,0,0
372,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,5,3,2,56,7,49,2,1,1,0
373,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,20,20,0,0,34,34,0,80,80,0,5,5,0,0
374,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
375,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
376,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,15,15,0,1,1,0,0
377,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,28,26,2,0,71,58,13,313,303,36,11,9,2,0
378,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,5,3,2,0,6,4,2,111,103,8,4,3,1,0
379,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,1,1,1,1,3,2,1,3,2,1,3,2,1,0
380,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,8,1,7,0,67,1,66,186,56,130,2,1,1,0
381,1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,11,10,1,0,39,38,1,104,184,1,23,22,1,0
382,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
383,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,20,20,0,0,38,38,0,117,117,0,4,4,0,0
384,1,0,1,2,2,0,1,0,0,2,2,0,3,2,1,0,4,1,3,0,16,2,14,63,2,61,4,2,2,0
385,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,6,0,6,34,0,34,1,0,1,0
386,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
387,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,6,3,3,0,19,6,13,52,7,45,8,3,5,0
388,1,1,0,6,5,1,1,0,0,6,6,0,7,6,1,0,9,8,1,0,15,14,1,207,26,362,9,7,2,0
389,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
390,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,6,6,0,1,1,0,0
391,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,13,1,12,0,77,5,72,312,23,294,6,2,4,0
392,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,8,15,0,2,2,0,0
393,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,5,5,0,22,22,0,2,2,0,0
394,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,4,1,3,2,1,1,0
395,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
396,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,0,3,3,0,3,2,0,2,0
397,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,5,5,2,2,22,18,4,156,54,543,16,7,9,0
398,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,1,3,0,7,1,6,10,1,9,2,1,1,0
399,2,2,0,3,3,1,2,1,1,3,3,0,5,5,1,1,21,14,8,1,60,38,22,196,166,54,13,10,3,0
400,2,0,2,20,1,19,1,1,1,21,0,21,22,1,21,0,128,1,128,1,535,3,532,10888,16,23653,99,2,97,0
401,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,8,5,3,0,80,52,28,315,180,135,3,2,1,0
402,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,5,4,1,0,5,4,1,15,14,1,5,4,1,0
403,3,3,0,2,2,1,1,0,0,4,4,0,5,5,1,1,11,10,2,1,27,25,2,493,905,49,18,17,1,0
404,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,9,9,0,43,43,0,1,1,0,0
405,1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,2,0,2,0,7,0,7,100,0,195,2,0,2,0
406,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,10,10,1,1,40,39,1,160,203,4,9,8,1,0
407,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
408,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,6,6,0,1,1,0,0
409,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,6,6,0,1,1,0,0
410,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,58,2,56,0,74,18,56,118,22,102,30,1,29,0
411,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,5,2,3,16,8,8,4,1,3,0
412,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
413,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,22,22,0,0,357,357,0,389,778,0,1,1,0,0
414,2,2,0,4,4,0,6,0,6,0,0,0,6,6,0,0,5,5,0,0,112,112,0,292,292,0,18,18,0,0
415,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1,0
416,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,11,3,10,2,123,45,78,167,45,122,3,2,1,0
417,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,7,5,2,0,14,11,3,40,31,15,9,6,3,0
418,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
419,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,4,1,3,55,51,4,2,1,1,0
420,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,290,290,0,1,1,0,0
421,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,15,15,1,1,40,39,1,13499,45478,3,11,10,1,0
422,2,2,0,11,10,1,2,1,1,11,11,0,13,12,1,0,40,39,1,0,98,93,5,3029,3043,13,36,35,1,0
423,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,2,1,1,2,1,1,2,1,1,0
424,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,2,2,0,0
425,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,2,1,1,0,3,1,2,3,1,2,3,1,2,0
426,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,5,5,0,1,1,0,0
427,0,0,0,50,50,0,50,0,50,0,0,0,25,25,0,0,38,38,0,0,672,672,0,1925,4234,0,44,44,0,0
428,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,8,0,8,0,12,0,12,28,0,28,1,0,1,0
429,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,9,8,1,0,13,12,1,62,81,6,6,5,1,0
430,3,3,0,2,2,0,5,0,5,0,0,0,5,5,0,0,29,29,0,0,266,266,0,1297,1351,0,16,16,0,0
431,2,2,0,5,5,1,1,0,0,6,6,0,7,7,1,1,11,11,1,1,97,93,4,284,268,16,17,16,1,0
432,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0,0
433,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,8,3,8,3,20,4,16,141,26,115,7,4,3,0
434,8,8,0,147,146,1,1,0,0,154,154,0,155,154,1,0,226,226,1,1,1548,1546,2,20872,94095,2,677,675,2,0
435,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,6,1,5,0,45,1,44,477,1,476,2,1,1,0
436,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,15,11,4,0,88,60,28,253,191,87,12,10,2,0
437,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
438,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,8,5,3,0,13,10,3,1241,1238,3,3,2,1,0
439,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,3,0,3,1,0,1,0
440,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
441,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
442,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,6,0,7,7,0,2,2,0,0
443,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
